sim_time, tortoise/femur_hinge0?0/position
56.777, 0.0148394
56.778, 0.0148395
56.779, 0.0148395
56.78, 0.0148396
56.781, 0.0148334
56.782, 0.0148436
56.783, 0.014844
56.784, 0.0148443
56.785, 0.0148307
56.786, 0.0148423
56.787, 0.0148424
56.788, 0.0148424
56.789, 0.0148424
56.79, 0.0148426
56.791, 0.0148354
56.792, 0.0148449
56.793, 0.0148453
56.794, 0.0148455
56.795, 0.0148303
56.796, 0.0148407
56.797, 0.0148408
56.798, 0.0148408
56.799, 0.0148408
56.8, 0.014841
56.801, 0.0148331
56.802, 0.014842
56.803, 0.0148424
56.804, 0.0148426
56.805, 0.0148271
56.806, 0.0148373
56.807, 0.0148373
56.808, 0.0148374
56.809, 0.0148374
56.81, 0.0148375
56.811, 0.0148295
56.812, 0.0148383
56.813, 0.0148386
56.814, 0.0148389
56.815, 0.0148233
56.816, 0.0148335
56.817, 0.0148336
56.818, 0.0148336
56.819, 0.0148336
56.82, 0.0148337
56.821, 0.0148257
56.822, 0.0148344
56.823, 0.0148348
56.824, 0.014835
56.825, 0.0148194
56.826, 0.0148296
56.827, 0.0148297
56.828, 0.0148297
56.829, 0.0148297
56.83, 0.0148299
56.831, 0.0148218
56.832, 0.0148305
56.833, 0.0148308
56.834, 0.0148311
56.835, 0.0148154
56.836, 0.0148258
56.837, 0.0148258
56.838, 0.0148259
56.839, 0.0148259
56.84, 0.014826
56.841, 0.0148178
56.842, 0.0148265
56.843, 0.0148268
56.844, 0.0148271
56.845, 0.0148114
56.846, 0.0148218
56.847, 0.0148218
56.848, 0.0148219
56.849, 0.0148219
56.85, 0.014822
56.851, 0.0148138
56.852, 0.0148224
56.853, 0.0148227
56.854, 0.014823
56.855, 0.0148074
56.856, 0.0148178
56.857, 0.0148179
56.858, 0.0148179
56.859, 0.0148179
56.86, 0.014818
56.861, 0.0148097
56.862, 0.0148183
56.863, 0.0148186
56.864, 0.0148189
56.865, 0.0148033
56.866, 0.0148034
56.867, 0.0148037
56.868, 0.014804
56.869, 0.0148044
56.87, 0.0148046
56.871, 0.0147935
56.872, 0.0147974
56.873, 0.0147977
56.874, 0.0147979
56.875, 0.0147984
56.876, 0.0147985
56.877, 0.0147887
56.878, 0.0147939
56.879, 0.0147942
56.88, 0.0147944
56.881, 0.0147949
56.882, 0.014795
56.883, 0.0147859
56.884, 0.0147919
56.885, 0.0147922
56.886, 0.0147924
56.887, 0.0147928
56.888, 0.014793
56.889, 0.0147842
56.89, 0.0147905
56.891, 0.0147908
56.892, 0.014791
56.893, 0.0147915
56.894, 0.0147916
