sim_time, tortoise/femur_hinge3?0/position
56.777, 0.0153947
56.778, 0.0153933
56.779, 0.0153928
56.78, 0.015377
56.781, 0.0153853
56.782, 0.0153827
56.783, 0.0153928
56.784, 0.0153589
56.785, 0.0153592
56.786, 0.0153496
56.787, 0.015368
56.788, 0.0153664
56.789, 0.0153659
56.79, 0.0153303
56.791, 0.0153333
56.792, 0.0153309
56.793, 0.015341
56.794, 0.0153011
56.795, 0.0153013
56.796, 0.0152912
56.797, 0.0153092
56.798, 0.0153076
56.799, 0.015307
56.8, 0.0152702
56.801, 0.015273
56.802, 0.0152706
56.803, 0.0152808
56.804, 0.0152407
56.805, 0.0152409
56.806, 0.0152309
56.807, 0.0152492
56.808, 0.0152476
56.809, 0.0152471
56.81, 0.0152102
56.811, 0.0152131
56.812, 0.0152107
56.813, 0.0152211
56.814, 0.0151812
56.815, 0.0151815
56.816, 0.0151717
56.817, 0.0151904
56.818, 0.0151887
56.819, 0.0151882
56.82, 0.0151515
56.821, 0.0151545
56.822, 0.0151521
56.823, 0.0151626
56.824, 0.015123
56.825, 0.0151232
56.826, 0.0151137
56.827, 0.0151327
56.828, 0.0151311
56.829, 0.0151305
56.83, 0.0150939
56.831, 0.0150971
56.832, 0.0150947
56.833, 0.0151053
56.834, 0.015066
56.835, 0.0150662
56.836, 0.0150569
56.837, 0.0150763
56.838, 0.0150746
56.839, 0.015074
56.84, 0.0150375
56.841, 0.0150409
56.842, 0.0150385
56.843, 0.0150493
56.844, 0.0150107
56.845, 0.0150109
56.846, 0.0150021
56.847, 0.0150219
56.848, 0.0150202
56.849, 0.0150196
56.85, 0.0149834
56.851, 0.0149869
56.852, 0.0149846
56.853, 0.0149956
56.854, 0.0149575
56.855, 0.0149578
56.856, 0.0149492
56.857, 0.0149693
56.858, 0.0149676
56.859, 0.0149671
56.86, 0.0149311
56.861, 0.0149348
56.862, 0.0149324
56.863, 0.0149436
56.864, 0.0149061
56.865, 0.0149063
56.866, 0.0149039
56.867, 0.0149166
56.868, 0.0148771
56.869, 0.0148777
56.87, 0.0148705
56.871, 0.0148829
56.872, 0.0148801
56.873, 0.0148906
56.874, 0.0148583
56.875, 0.0148589
56.876, 0.014852
56.877, 0.0148646
56.878, 0.0148619
56.879, 0.0148723
56.88, 0.0148401
56.881, 0.0148407
56.882, 0.0148334
56.883, 0.014846
56.884, 0.0148432
56.885, 0.0148537
56.886, 0.0148214
56.887, 0.014822
56.888, 0.0148145
56.889, 0.014827
56.89, 0.0148242
56.891, 0.0148348
56.892, 0.0148025
56.893, 0.0148031
56.894, 0.0147956
56.895, 0.0148081
56.896, 0.0148053
56.897, 0.0148159
56.898, 0.0147838
56.899, 0.0147844
56.9, 0.0147768
56.901, 0.0147894
56.902, 0.0147866
56.903, 0.0147973
56.904, 0.0147654
56.905, 0.0147659
56.906, 0.0147584
56.907, 0.014771
56.908, 0.0147682
56.909, 0.0147789
56.91, 0.0147472
56.911, 0.0147478
56.912, 0.0147402
56.913, 0.0147529
56.914, 0.0147501
56.915, 0.0147609
56.916, 0.0147294
56.917, 0.0147299
56.918, 0.0147224
56.919, 0.0147351
56.92, 0.0147324
