sim_time, tortoise/tibia_hinge3?0/position
56.777, 1.55015
56.778, 1.55016
56.779, 1.55016
56.78, 1.55017
56.781, 1.55017
56.782, 1.55017
56.783, 1.55017
56.784, 1.55021
56.785, 1.55021
56.786, 1.55021
56.787, 1.55021
56.788, 1.55023
56.789, 1.55023
56.79, 1.55026
56.791, 1.55026
56.792, 1.55026
56.793, 1.55026
56.794, 1.5503
56.795, 1.5503
56.796, 1.55031
56.797, 1.55031
56.798, 1.55032
56.799, 1.55032
56.8, 1.55035
56.801, 1.55035
56.802, 1.55035
56.803, 1.55035
56.804, 1.5504
56.805, 1.5504
56.806, 1.5504
56.807, 1.5504
56.808, 1.55042
56.809, 1.55042
56.81, 1.55045
56.811, 1.55045
56.812, 1.55045
56.813, 1.55045
56.814, 1.55049
56.815, 1.55049
56.816, 1.55049
56.817, 1.55049
56.818, 1.55051
56.819, 1.55051
56.82, 1.55054
56.821, 1.55054
56.822, 1.55054
56.823, 1.55054
56.824, 1.55058
56.825, 1.55058
56.826, 1.55059
56.827, 1.55059
56.828, 1.5506
56.829, 1.5506
56.83, 1.55063
56.831, 1.55063
56.832, 1.55063
56.833, 1.55063
56.834, 1.55068
56.835, 1.55068
56.836, 1.55068
56.837, 1.55068
56.838, 1.55069
56.839, 1.55069
56.84, 1.55072
56.841, 1.55072
56.842, 1.55073
56.843, 1.55072
56.844, 1.55077
56.845, 1.55077
56.846, 1.55077
56.847, 1.55077
56.848, 1.55079
56.849, 1.55079
56.85, 1.55081
56.851, 1.55081
56.852, 1.55082
56.853, 1.55081
56.854, 1.55085
56.855, 1.55085
56.856, 1.55086
56.857, 1.55086
56.858, 1.55087
56.859, 1.55087
56.86, 1.5509
56.861, 1.5509
56.862, 1.5509
56.863, 1.5509
56.864, 1.55094
56.865, 1.55094
56.866, 1.55094
56.867, 1.55094
56.868, 1.55099
56.869, 1.55099
56.87, 1.55099
56.871, 1.55099
56.872, 1.55099
56.873, 1.55099
56.874, 1.55102
56.875, 1.55102
56.876, 1.55103
56.877, 1.55103
56.878, 1.55103
56.879, 1.55103
56.88, 1.55106
56.881, 1.55106
56.882, 1.55107
56.883, 1.55107
56.884, 1.55107
56.885, 1.55107
56.886, 1.5511
56.887, 1.5511
56.888, 1.55111
56.889, 1.55111
56.89, 1.55111
56.891, 1.55111
56.892, 1.55114
56.893, 1.55114
56.894, 1.55115
56.895, 1.55115
56.896, 1.55115
56.897, 1.55115
56.898, 1.55118
56.899, 1.55118
56.9, 1.55118
56.901, 1.55118
56.902, 1.55119
56.903, 1.55119
56.904, 1.55122
56.905, 1.55122
56.906, 1.55122
56.907, 1.55122
56.908, 1.55122
56.909, 1.55122
56.91, 1.55125
56.911, 1.55125
56.912, 1.55126
56.913, 1.55126
56.914, 1.55126
56.915, 1.55126
56.916, 1.55129
56.917, 1.55129
56.918, 1.5513
56.919, 1.5513
56.92, 1.5513
56.921, 1.5513
56.922, 1.55133
56.923, 1.55133
56.924, 1.55133
56.925, 1.55133
56.926, 1.55134
56.927, 1.55134
56.928, 1.55137
56.929, 1.55137
56.93, 1.55137
56.931, 1.55137
56.932, 1.55137
56.933, 1.55137
56.934, 1.5514
56.935, 1.5514
56.936, 1.55141
56.937, 1.55141
56.938, 1.55141
