sim_time, tortoise/coxa_hinge0?0/position
56.777, 0.00416327
56.778, 0.00416305
56.779, 0.00416303
56.78, 0.00416307
56.781, 0.00416166
56.782, 0.00416032
56.783, 0.00416039
56.784, 0.0041604
56.785, 0.00415746
56.786, 0.00415632
56.787, 0.00415637
56.788, 0.00415635
56.789, 0.00415642
56.79, 0.00415648
56.791, 0.00415575
56.792, 0.00415497
56.793, 0.00415506
56.794, 0.00415507
56.795, 0.00415224
56.796, 0.00415124
56.797, 0.00415129
56.798, 0.00415127
56.799, 0.00415135
56.8, 0.00415141
56.801, 0.00415074
56.802, 0.00415003
56.803, 0.00415012
56.804, 0.00415013
56.805, 0.00414731
56.806, 0.00414635
56.807, 0.0041464
56.808, 0.00414639
56.809, 0.00414647
56.81, 0.00414653
56.811, 0.00414589
56.812, 0.00414522
56.813, 0.00414531
56.814, 0.00414533
56.815, 0.00414252
56.816, 0.00414159
56.817, 0.00414164
56.818, 0.00414163
56.819, 0.00414171
56.82, 0.00414177
56.821, 0.00414116
56.822, 0.00414053
56.823, 0.00414062
56.824, 0.00414064
56.825, 0.00413785
56.826, 0.00413693
56.827, 0.00413699
56.828, 0.00413698
56.829, 0.00413706
56.83, 0.00413713
56.831, 0.00413654
56.832, 0.00413595
56.833, 0.00413604
56.834, 0.00413606
56.835, 0.00413327
56.836, 0.00413239
56.837, 0.00413244
56.838, 0.00413243
56.839, 0.00413252
56.84, 0.00413258
56.841, 0.00413203
56.842, 0.00413149
56.843, 0.00413158
56.844, 0.0041316
56.845, 0.00412884
56.846, 0.00412798
56.847, 0.00412803
56.848, 0.00412803
56.849, 0.00412811
56.85, 0.00412818
56.851, 0.00412767
56.852, 0.00412717
56.853, 0.00412726
56.854, 0.00412729
56.855, 0.00412454
56.856, 0.0041237
56.857, 0.00412376
56.858, 0.00412375
56.859, 0.00412384
56.86, 0.00412392
56.861, 0.00412343
56.862, 0.00412298
56.863, 0.00412307
56.864, 0.0041231
56.865, 0.00412036
56.866, 0.0041183
56.867, 0.00411838
56.868, 0.00411842
56.869, 0.00411841
56.87, 0.00411845
56.871, 0.00411647
56.872, 0.00411502
56.873, 0.00411511
56.874, 0.00411516
56.875, 0.00411518
56.876, 0.00411521
56.877, 0.00411357
56.878, 0.00411249
56.879, 0.00411259
56.88, 0.00411264
56.881, 0.00411267
56.882, 0.00411271
56.883, 0.00411124
56.884, 0.00411033
56.885, 0.00411044
56.886, 0.00411049
56.887, 0.00411053
56.888, 0.00411057
56.889, 0.00410917
56.89, 0.00410836
56.891, 0.00410846
56.892, 0.00410852
56.893, 0.00410856
56.894, 0.0041086
56.895, 0.00410725
56.896, 0.00410648
56.897, 0.00410658
56.898, 0.00410664
56.899, 0.00410668
56.9, 0.00410672
56.901, 0.0041054
56.902, 0.00410465
56.903, 0.00410476
56.904, 0.00410482
56.905, 0.00410486
56.906, 0.0041049
56.907, 0.00410359
56.908, 0.00410286
56.909, 0.00410297
56.91, 0.00410303
56.911, 0.00410308
56.912, 0.00410312
56.913, 0.00410181
56.914, 0.00410109
56.915, 0.0041012
56.916, 0.00410126
56.917, 0.00410131
56.918, 0.00410135
56.919, 0.00410005
56.92, 0.00409933
56.921, 0.00409944
56.922, 0.0040995
56.923, 0.00409955
56.924, 0.00409959
56.925, 0.00409829
56.926, 0.00409757
56.927, 0.00409768
56.928, 0.00409775
56.929, 0.0040978
56.93, 0.00409784
56.931, 0.00409653
56.932, 0.00409582
56.933, 0.00409593
56.934, 0.00409599
56.935, 0.00409604
56.936, 0.00409608
56.937, 0.00409478
56.938, 0.00409406
56.939, 0.00409417
56.94, 0.00409423
56.941, 0.00409429
56.942, 0.00409433
56.943, 0.00409302
56.944, 0.00409229
56.945, 0.0040924
56.946, 0.00409247
56.947, 0.00409253
56.948, 0.00409257
56.949, 0.00409125
56.95, 0.00409052
56.951, 0.00409063
56.952, 0.00409071
56.953, 0.00409076
56.954, 0.0040908
56.955, 0.00408948
56.956, 0.00408875
56.957, 0.00408886
56.958, 0.00408893
56.959, 0.00408899
56.96, 0.00408903
56.961, 0.0040877
56.962, 0.00408696
56.963, 0.00408708
56.964, 0.00408715
56.965, 0.00408721
56.966, 0.00408725
56.967, 0.00408592
56.968, 0.00408517
56.969, 0.00408529
56.97, 0.00408536
56.971, 0.00408542
56.972, 0.00408546
56.973, 0.00408412
56.974, 0.00408337
56.975, 0.00408349
56.976, 0.00408356
56.977, 0.00408362
56.978, 0.00408366
56.979, 0.00408232
56.98, 0.00408156
56.981, 0.00408168
56.982, 0.00408175
56.983, 0.00408181
56.984, 0.00408186
56.985, 0.00408051
56.986, 0.00407974
56.987, 0.00407986
56.988, 0.00407994
56.989, 0.00407999
56.99, 0.00408004
56.991, 0.00407868
56.992, 0.00407791
56.993, 0.00407803
56.994, 0.00407811
56.995, 0.00407817
56.996, 0.00407821
56.997, 0.00407685
56.998, 0.00407607
56.999, 0.00407618
57, 0.00407627
57.001, 0.00407633
57.002, 0.00407637
57.003, 0.004075
57.004, 0.00407422
57.005, 0.00407433
57.006, 0.00407437
57.007, 0.00407441
57.008, 0.00407451
57.009, 0.00407469
57.01, 0.00407478
57.011, 0.0040749
57.012, 0.00407495
57.013, 0.00407509
57.014, 0.00407514
57.015, 0.00407507
57.016, 0.00407514
57.017, 0.00407527
57.018, 0.00407531
57.019, 0.00407535
57.02, 0.00407544
57.021, 0.00407562
57.022, 0.00407569
57.023, 0.0040758
57.024, 0.00407586
57.025, 0.00407599
57.026, 0.00407603
57.027, 0.00407619
57.028, 0.00407622
57.029, 0.00407558
57.03, 0.00407537
57.031, 0.0040755
57.032, 0.00407555
57.033, 0.00407559
57.034, 0.00407568
57.035, 0.00407586
57.036, 0.00407594
57.037, 0.00407585
57.038, 0.00407589
57.039, 0.00407602
57.04, 0.00407606
57.041, 0.0040761
57.042, 0.0040762
57.043, 0.00407637
57.044, 0.0040764
57.045, 0.00407655
57.046, 0.00407658
57.047, 0.00407673
57.048, 0.00407677
57.049, 0.00407691
57.05, 0.00407695
57.051, 0.00407709
57.052, 0.00407713
57.053, 0.00407728
57.054, 0.00407732
57.055, 0.00407748
57.056, 0.00407752
57.057, 0.00407768
57.058, 0.00407772
57.059, 0.00407788
57.06, 0.00407797
57.061, 0.00407818
57.062, 0.00407827
57.063, 0.00407816
57.064, 0.00407822
57.065, 0.00407816
57.066, 0.00407829
57.067, 0.00407826
57.068, 0.00407839
57.069, 0.00407832
57.07, 0.00407845
57.071, 0.00407844
57.072, 0.00407854
57.073, 0.00407843
57.074, 0.00407815
57.075, 0.00407647
57.076, 0.00407552
57.077, 0.00407475
57.078, 0.00407457
57.079, 0.00407336
57.08, 0.00407282
57.081, 0.00407225
57.082, 0.00407232
57.083, 0.00407189
57.084, 0.00407196
57.085, 0.00407184
57.086, 0.00407197
57.087, 0.00407185
57.088, 0.00407196
57.089, 0.00407184
57.09, 0.00407196
57.091, 0.00407184
57.092, 0.00407196
57.093, 0.00407184
57.094, 0.00407195
57.095, 0.00407175
57.096, 0.00407186
57.097, 0.00407157
57.098, 0.00407165
57.099, 0.00407131
57.1, 0.00407138
57.101, 0.00407097
57.102, 0.00407103
57.103, 0.00407057
57.104, 0.00407061
57.105, 0.0040701
57.106, 0.00407011
57.107, 0.00406955
57.108, 0.00406954
57.109, 0.00406894
57.11, 0.00406889
57.111, 0.00406824
57.112, 0.00406815
57.113, 0.00406747
57.114, 0.00406735
57.115, 0.00406663
57.116, 0.00406648
57.117, 0.00406574
57.118, 0.00406558
57.119, 0.00406482
57.12, 0.00406463
57.121, 0.00406386
57.122, 0.00406366
57.123, 0.00406288
57.124, 0.00406267
57.125, 0.00406187
57.126, 0.00406166
57.127, 0.00406085
57.128, 0.00406062
57.129, 0.00405981
57.13, 0.00405958
57.131, 0.00405876
57.132, 0.00405851
57.133, 0.00405769
57.134, 0.00405743
57.135, 0.0040566
57.136, 0.00405634
57.137, 0.0040555
57.138, 0.00405523
57.139, 0.00405438
57.14, 0.00405411
57.141, 0.00405325
57.142, 0.00405297
57.143, 0.00405211
57.144, 0.00405182
57.145, 0.00405095
57.146, 0.00405066
57.147, 0.00404978
57.148, 0.00404948
57.149, 0.0040486
57.15, 0.0040483
57.151, 0.00404741
57.152, 0.0040471
57.153, 0.0040462
57.154, 0.00404589
57.155, 0.00404499
57.156, 0.00404466
57.157, 0.00404376
57.158, 0.00404343
57.159, 0.00404252
57.16, 0.00404218
57.161, 0.00404127
57.162, 0.00404093
57.163, 0.00404
57.164, 0.00403966
57.165, 0.00403873
57.166, 0.00403838
57.167, 0.00403745
57.168, 0.00403709
57.169, 0.00403615
57.17, 0.00403579
57.171, 0.00403485
57.172, 0.00403448
57.173, 0.00403354
57.174, 0.00403317
57.175, 0.00403222
57.176, 0.00403184
57.177, 0.00403089
57.178, 0.00403051
57.179, 0.00402955
57.18, 0.00402916
57.181, 0.0040282
57.182, 0.00402781
57.183, 0.00402685
57.184, 0.00402645
57.185, 0.00402548
57.186, 0.00402508
57.187, 0.00402411
57.188, 0.00402371
57.189, 0.00402273
57.19, 0.00402233
57.191, 0.00402135
57.192, 0.00402094
57.193, 0.00401995
57.194, 0.00401954
57.195, 0.00401855
57.196, 0.00401813
57.197, 0.00401714
57.198, 0.00401672
57.199, 0.00401573
57.2, 0.0040153
57.201, 0.00401431
57.202, 0.00401388
57.203, 0.00401288
57.204, 0.00401245
57.205, 0.00401144
57.206, 0.00401101
57.207, 0.00401
57.208, 0.00400956
57.209, 0.00400855
57.21, 0.00400811
57.211, 0.0040071
57.212, 0.00400665
57.213, 0.00400564
57.214, 0.00400519
57.215, 0.00400417
57.216, 0.00400372
57.217, 0.0040027
57.218, 0.00400225
57.219, 0.00400122
57.22, 0.00400077
57.221, 0.00399974
57.222, 0.00399928
57.223, 0.00399825
57.224, 0.00399779
57.225, 0.00399676
57.226, 0.00399629
57.227, 0.00399526
57.228, 0.00399479
57.229, 0.00399376
57.23, 0.00399329
57.231, 0.00399225
57.232, 0.00399177
57.233, 0.00399073
57.234, 0.00399026
57.235, 0.00398921
57.236, 0.00398874
57.237, 0.00398769
57.238, 0.00398721
57.239, 0.00398616
57.24, 0.00398568
57.241, 0.00398463
57.242, 0.00398414
57.243, 0.00398309
57.244, 0.0039826
57.245, 0.00398155
57.246, 0.00398106
57.247, 0.00398
57.248, 0.00397951
57.249, 0.00397845
57.25, 0.00397796
57.251, 0.0039769
57.252, 0.0039764
57.253, 0.00397534
57.254, 0.00397484
57.255, 0.00397377
57.256, 0.00397327
57.257, 0.0039722
57.258, 0.0039717
57.259, 0.00397063
57.26, 0.00397013
57.261, 0.00396906
57.262, 0.00396855
57.263, 0.00396748
57.264, 0.00396697
57.265, 0.00396589
57.266, 0.00396538
57.267, 0.00396431
57.268, 0.0039638
57.269, 0.00396272
57.27, 0.0039622
57.271, 0.00396112
57.272, 0.00396061
57.273, 0.00395952
57.274, 0.00395901
57.275, 0.00395792
57.276, 0.0039574
57.277, 0.00395632
57.278, 0.00395579
57.279, 0.0039547
57.28, 0.00395417
57.281, 0.00395308
57.282, 0.00395254
57.283, 0.00395144
57.284, 0.00395089
57.285, 0.00394979
57.286, 0.00394923
57.287, 0.00394811
57.288, 0.00394754
57.289, 0.00394641
57.29, 0.00394583
57.291, 0.00394469
57.292, 0.0039441
57.293, 0.00394296
57.294, 0.00394235
57.295, 0.0039412
57.296, 0.00394059
57.297, 0.00393943
57.298, 0.00393881
57.299, 0.00393765
57.3, 0.00393702
57.301, 0.00393585
57.302, 0.00393522
57.303, 0.00393405
57.304, 0.00393342
57.305, 0.00393224
57.306, 0.0039316
57.307, 0.00393042
57.308, 0.00392977
57.309, 0.00392859
57.31, 0.00392794
57.311, 0.00392675
57.312, 0.0039261
57.313, 0.00392491
57.314, 0.00392425
57.315, 0.00392306
57.316, 0.0039224
57.317, 0.0039212
57.318, 0.00392053
57.319, 0.00391934
57.32, 0.00391867
57.321, 0.00391747
57.322, 0.00391679
57.323, 0.00391559
57.324, 0.00391491
57.325, 0.00391371
57.326, 0.00391302
57.327, 0.00391182
57.328, 0.00391113
57.329, 0.00390992
57.33, 0.00390923
57.331, 0.00390802
57.332, 0.00390732
57.333, 0.00390611
57.334, 0.00390541
57.335, 0.0039042
57.336, 0.00390349
57.337, 0.00390228
57.338, 0.00390157
57.339, 0.00390035
57.34, 0.00389965
57.341, 0.00389843
57.342, 0.00389772
57.343, 0.00389649
57.344, 0.00389578
57.345, 0.00389455
57.346, 0.00389384
57.347, 0.00389261
57.348, 0.00389189
57.349, 0.00389067
57.35, 0.00388995
57.351, 0.00388872
57.352, 0.00388799
57.353, 0.00388676
57.354, 0.00388604
57.355, 0.00388481
57.356, 0.00388408
57.357, 0.00388284
57.358, 0.00388211
57.359, 0.00388088
57.36, 0.00388015
57.361, 0.00387891
57.362, 0.00387818
57.363, 0.00387694
57.364, 0.00387621
57.365, 0.00387497
57.366, 0.00387423
57.367, 0.00387299
57.368, 0.00387225
57.369, 0.00387102
57.37, 0.00387027
57.371, 0.00386903
57.372, 0.00386829
57.373, 0.00386705
57.374, 0.00386631
57.375, 0.00386507
57.376, 0.00386432
57.377, 0.00386308
57.378, 0.00386233
57.379, 0.00386109
57.38, 0.00386034
57.381, 0.0038591
57.382, 0.00385835
57.383, 0.00385711
57.384, 0.00385636
57.385, 0.00385511
57.386, 0.00385436
57.387, 0.00385311
57.388, 0.00385236
57.389, 0.00385112
57.39, 0.00385036
57.391, 0.00384912
57.392, 0.00384837
57.393, 0.00384712
57.394, 0.00384636
57.395, 0.00384512
57.396, 0.00384436
57.397, 0.00384312
57.398, 0.00384236
57.399, 0.00384111
57.4, 0.00384036
57.401, 0.00383911
57.402, 0.00383835
57.403, 0.00383711
57.404, 0.00383635
57.405, 0.0038351
57.406, 0.00383434
57.407, 0.00383309
57.408, 0.00383234
57.409, 0.00383109
57.41, 0.00383033
57.411, 0.00382908
57.412, 0.00382832
57.413, 0.00382708
57.414, 0.00382632
57.415, 0.00382507
57.416, 0.00382431
57.417, 0.00382306
57.418, 0.0038223
57.419, 0.00382105
57.42, 0.00382029
57.421, 0.00381905
57.422, 0.00381829
57.423, 0.00381704
57.424, 0.00381628
57.425, 0.00381503
57.426, 0.00381427
57.427, 0.00381303
57.428, 0.00381227
57.429, 0.00381102
57.43, 0.00381026
57.431, 0.00380901
57.432, 0.00380825
57.433, 0.00380701
57.434, 0.00380625
57.435, 0.003805
57.436, 0.00380424
57.437, 0.003803
57.438, 0.00380224
57.439, 0.00380099
57.44, 0.00380023
57.441, 0.00379899
57.442, 0.00379823
57.443, 0.00379698
57.444, 0.00379623
57.445, 0.00379498
57.446, 0.00379422
57.447, 0.00379298
57.448, 0.00379222
57.449, 0.00379098
57.45, 0.00379022
57.451, 0.00378898
57.452, 0.00378822
57.453, 0.00378698
57.454, 0.00378622
57.455, 0.00378498
57.456, 0.00378423
57.457, 0.00378298
57.458, 0.00378223
57.459, 0.00378099
57.46, 0.00378023
57.461, 0.00377899
57.462, 0.00377824
57.463, 0.003777
57.464, 0.00377625
57.465, 0.00377501
57.466, 0.00377426
57.467, 0.00377302
57.468, 0.00377227
57.469, 0.00377103
57.47, 0.00377028
57.471, 0.00376905
57.472, 0.0037683
57.473, 0.00376707
57.474, 0.00376632
57.475, 0.00376509
57.476, 0.00376435
57.477, 0.00376311
57.478, 0.00376237
57.479, 0.00376114
57.48, 0.0037604
57.481, 0.00375917
57.482, 0.00375843
57.483, 0.0037572
57.484, 0.00375647
57.485, 0.00375524
57.486, 0.0037545
57.487, 0.00375328
57.488, 0.00375254
57.489, 0.00375132
57.49, 0.00375059
57.491, 0.00374936
57.492, 0.00374863
57.493, 0.00374741
57.494, 0.00374668
57.495, 0.00374545
57.496, 0.00374473
57.497, 0.0037435
57.498, 0.00374278
57.499, 0.00374156
57.5, 0.00374083
57.501, 0.00373961
57.502, 0.00373889
57.503, 0.00373767
57.504, 0.00373695
57.505, 0.00373573
57.506, 0.00373501
57.507, 0.00373379
57.508, 0.00373307
57.509, 0.00373185
57.51, 0.00373113
57.511, 0.00372992
57.512, 0.0037292
57.513, 0.00372799
57.514, 0.00372727
57.515, 0.00372606
57.516, 0.00372534
57.517, 0.00372413
57.518, 0.00372342
57.519, 0.00372221
57.52, 0.00372149
57.521, 0.00372028
57.522, 0.00371957
57.523, 0.00371836
57.524, 0.00371765
57.525, 0.00371644
57.526, 0.00371573
57.527, 0.00371453
57.528, 0.00371382
57.529, 0.00371261
57.53, 0.00371191
57.531, 0.0037107
57.532, 0.00371
57.533, 0.00370879
57.534, 0.00370809
57.535, 0.00370688
57.536, 0.00370618
57.537, 0.00370498
57.538, 0.00370428
57.539, 0.00370308
57.54, 0.00370237
57.541, 0.00370117
57.542, 0.00370047
57.543, 0.00369928
57.544, 0.00369858
57.545, 0.00369738
57.546, 0.00369668
57.547, 0.00369548
57.548, 0.00369479
57.549, 0.00369359
57.55, 0.0036929
57.551, 0.0036917
57.552, 0.00369101
57.553, 0.00368981
57.554, 0.00368912
57.555, 0.00368792
57.556, 0.00368723
57.557, 0.00368604
57.558, 0.00368535
57.559, 0.00368416
57.56, 0.00368347
57.561, 0.00368228
57.562, 0.00368159
57.563, 0.0036804
57.564, 0.00367971
57.565, 0.00367852
57.566, 0.00367784
57.567, 0.00367665
57.568, 0.00367596
57.569, 0.00367477
57.57, 0.00367409
57.571, 0.0036729
57.572, 0.00367222
57.573, 0.00367103
57.574, 0.00367035
57.575, 0.00366917
57.576, 0.00366849
57.577, 0.0036673
57.578, 0.00366662
57.579, 0.00366544
57.58, 0.00366476
57.581, 0.00366358
57.582, 0.0036629
57.583, 0.00366172
57.584, 0.00366105
57.585, 0.00365986
57.586, 0.00365919
57.587, 0.00365801
57.588, 0.00365734
57.589, 0.00365615
57.59, 0.00365548
57.591, 0.0036543
57.592, 0.00365363
57.593, 0.00365245
57.594, 0.00365179
57.595, 0.00365061
57.596, 0.00364994
57.597, 0.00364876
57.598, 0.0036481
57.599, 0.00364692
57.6, 0.00364625
57.601, 0.00364508
57.602, 0.00364441
57.603, 0.00364324
57.604, 0.00364257
57.605, 0.0036414
57.606, 0.00364074
57.607, 0.00363956
57.608, 0.0036389
57.609, 0.00363773
57.61, 0.00363707
57.611, 0.0036359
57.612, 0.00363524
57.613, 0.00363407
57.614, 0.00363341
57.615, 0.00363224
57.616, 0.00363158
57.617, 0.00363041
57.618, 0.00362976
57.619, 0.00362859
57.62, 0.00362793
57.621, 0.00362676
57.622, 0.00362611
57.623, 0.00362494
57.624, 0.00362429
57.625, 0.00362312
57.626, 0.00362247
57.627, 0.00362131
57.628, 0.00362066
57.629, 0.00361949
57.63, 0.00361885
57.631, 0.00361768
57.632, 0.00361704
57.633, 0.00361587
57.634, 0.00361523
57.635, 0.00361407
57.636, 0.00361343
57.637, 0.00361226
57.638, 0.00361162
57.639, 0.00361046
57.64, 0.00360983
57.641, 0.00360867
57.642, 0.00360803
57.643, 0.00360687
57.644, 0.00360624
57.645, 0.00360508
57.646, 0.00360444
57.647, 0.00360329
57.648, 0.00360266
57.649, 0.0036015
57.65, 0.00360087
57.651, 0.00359972
57.652, 0.00359909
57.653, 0.00359793
57.654, 0.0035973
57.655, 0.00359615
57.656, 0.00359552
57.657, 0.00359438
57.658, 0.00359375
57.659, 0.0035926
57.66, 0.00359197
57.661, 0.00359083
57.662, 0.0035902
57.663, 0.00358906
57.664, 0.00358843
57.665, 0.00358729
57.666, 0.00358667
57.667, 0.00358552
57.668, 0.0035849
57.669, 0.00358376
57.67, 0.00358314
57.671, 0.003582
57.672, 0.00358138
57.673, 0.00358024
57.674, 0.00357962
57.675, 0.00357848
57.676, 0.00357786
57.677, 0.00357672
57.678, 0.00357611
57.679, 0.00357497
57.68, 0.00357436
57.681, 0.00357322
57.682, 0.00357261
57.683, 0.00357147
57.684, 0.00357086
57.685, 0.00356972
57.686, 0.00356911
57.687, 0.00356798
57.688, 0.00356737
57.689, 0.00356623
57.69, 0.00356563
57.691, 0.00356449
57.692, 0.00356389
57.693, 0.00356275
57.694, 0.00356215
57.695, 0.00356102
57.696, 0.00356041
57.697, 0.00355928
57.698, 0.00355868
57.699, 0.00355755
57.7, 0.00355695
57.701, 0.00355582
57.702, 0.00355522
57.703, 0.00355409
57.704, 0.00355349
57.705, 0.00355236
57.706, 0.00355176
57.707, 0.00355064
57.708, 0.00355004
57.709, 0.00354891
57.71, 0.00354831
57.711, 0.00354719
57.712, 0.00354659
57.713, 0.00354547
57.714, 0.00354487
57.715, 0.00354375
57.716, 0.00354316
57.717, 0.00354203
57.718, 0.00354144
57.719, 0.00354032
57.72, 0.00353973
57.721, 0.00353861
57.722, 0.00353801
57.723, 0.00353689
57.724, 0.0035363
57.725, 0.00353518
57.726, 0.00353459
57.727, 0.00353348
57.728, 0.00353289
57.729, 0.00353177
57.73, 0.00353118
57.731, 0.00353006
57.732, 0.00352948
