sim_time, tortoise/femur_hinge3?0/position
1.001, 0.235594
1.002, 0.235594
1.003, 0.235594
1.004, 0.235594
1.005, 0.235594
1.006, 0.235594
1.007, 0.235594
1.008, 0.235594
1.009, 0.235594
1.01, 0.235594
1.011, 0.235594
1.012, 0.235594
1.013, 0.235594
1.014, 0.235594
1.015, 0.235594
1.016, 0.235594
1.017, 0.235594
1.018, 0.235594
1.019, 0.235594
1.02, 0.235594
1.021, 0.235594
1.022, 0.235594
1.023, 0.235594
1.024, 0.235594
1.025, 0.235594
1.026, 0.235594
1.027, 0.235594
1.028, 0.235594
1.029, 0.235594
1.03, 0.235594
1.031, 0.235594
1.032, 0.235594
1.033, 0.235593
1.034, 0.235593
1.035, 0.235593
1.036, 0.235593
1.037, 0.235593
1.038, 0.235593
1.039, 0.235593
1.04, 0.235593
1.041, 0.235593
1.042, 0.235593
1.043, 0.235593
1.044, 0.235593
1.045, 0.235593
1.046, 0.235593
1.047, 0.235593
1.048, 0.235593
1.049, 0.235593
1.05, 0.235593
1.051, 0.235593
1.052, 0.235593
1.053, 0.235593
1.054, 0.235593
1.055, 0.235593
1.056, 0.235593
1.057, 0.235593
1.058, 0.235593
1.059, 0.235593
1.06, 0.235593
1.061, 0.235593
1.062, 0.235593
1.063, 0.235593
1.064, 0.235593
1.065, 0.235593
1.066, 0.235593
1.067, 0.235593
1.068, 0.235593
1.069, 0.235593
1.07, 0.235593
1.071, 0.235593
1.072, 0.235593
1.073, 0.235593
1.074, 0.235593
1.075, 0.235593
1.076, 0.235593
1.077, 0.235593
1.078, 0.235593
1.079, 0.235593
1.08, 0.235592
1.081, 0.235592
1.082, 0.235592
1.083, 0.235592
1.084, 0.235592
1.085, 0.235592
1.086, 0.235592
1.087, 0.235592
1.088, 0.235592
1.089, 0.235592
1.09, 0.235592
1.091, 0.235592
1.092, 0.235592
1.093, 0.235592
1.094, 0.235592
1.095, 0.235592
1.096, 0.235592
1.097, 0.235592
1.098, 0.235592
1.099, 0.235592
1.1, 0.2356
1.101, 0.235599
1.102, 0.235599
1.103, 0.235598
1.104, 0.235601
1.105, 0.235599
1.106, 0.235601
1.107, 0.2356
1.108, 0.235602
1.109, 0.235601
1.11, 0.235603
1.111, 0.235601
1.112, 0.235604
1.113, 0.235603
1.114, 0.235605
1.115, 0.235604
1.116, 0.235606
1.117, 0.235605
1.118, 0.235608
1.119, 0.235606
1.12, 0.235609
1.121, 0.235608
1.122, 0.23561
1.123, 0.235609
1.124, 0.235611
1.125, 0.23561
1.126, 0.235613
1.127, 0.235611
1.128, 0.235614
1.129, 0.235612
1.13, 0.235615
1.131, 0.235614
1.132, 0.235616
1.133, 0.235615
1.134, 0.235617
1.135, 0.235616
1.136, 0.235618
1.137, 0.235617
1.138, 0.23562
1.139, 0.235618
1.14, 0.235621
1.141, 0.235619
1.142, 0.235622
1.143, 0.23562
1.144, 0.235623
1.145, 0.235621
1.146, 0.235624
1.147, 0.235622
1.148, 0.235622
1.149, 0.235622
1.15, 0.235623
1.151, 0.235623
1.152, 0.235623
1.153, 0.235623
1.154, 0.235623
1.155, 0.235623
1.156, 0.235623
1.157, 0.235623
1.158, 0.235623
1.159, 0.235623
1.16, 0.235623
1.161, 0.235623
1.162, 0.235623
1.163, 0.235623
1.164, 0.235623
1.165, 0.235623
1.166, 0.235623
1.167, 0.235623
1.168, 0.235623
1.169, 0.235623
1.17, 0.235623
1.171, 0.235623
1.172, 0.235623
1.173, 0.235623
1.174, 0.235623
1.175, 0.235623
1.176, 0.235623
1.177, 0.235623
1.178, 0.235623
1.179, 0.235623
1.18, 0.235623
1.181, 0.235623
1.182, 0.235623
1.183, 0.235623
1.184, 0.235623
1.185, 0.235623
1.186, 0.235623
1.187, 0.235623
1.188, 0.235623
1.189, 0.235623
1.19, 0.235623
1.191, 0.235623
1.192, 0.235623
1.193, 0.235623
1.194, 0.235623
1.195, 0.235623
1.196, 0.235623
1.197, 0.235623
1.198, 0.235623
1.199, 0.235623
1.2, 0.235623
1.201, 0.235623
1.202, 0.235623
1.203, 0.235623
1.204, 0.235623
1.205, 0.235623
1.206, 0.235623
1.207, 0.235623
1.208, 0.235623
1.209, 0.235623
1.21, 0.235623
1.211, 0.235623
1.212, 0.235623
1.213, 0.235623
1.214, 0.235623
1.215, 0.235623
1.216, 0.235623
1.217, 0.235623
1.218, 0.235623
1.219, 0.235623
1.22, 0.235623
1.221, 0.235623
1.222, 0.235623
1.223, 0.235623
1.224, 0.235623
1.225, 0.235623
1.226, 0.235623
1.227, 0.235622
1.228, 0.235622
1.229, 0.235622
1.23, 0.235622
1.231, 0.235622
1.232, 0.235622
1.233, 0.235622
1.234, 0.235622
1.235, 0.235622
1.236, 0.235622
1.237, 0.235622
1.238, 0.235622
1.239, 0.235622
1.24, 0.235622
1.241, 0.235622
1.242, 0.235622
1.243, 0.235622
1.244, 0.235622
1.245, 0.235622
1.246, 0.235622
1.247, 0.235622
1.248, 0.235622
1.249, 0.235622
1.25, 0.235622
1.251, 0.235622
1.252, 0.235631
1.253, 0.235629
1.254, 0.23563
1.255, 0.235629
1.256, 0.235632
1.257, 0.235631
1.258, 0.235633
1.259, 0.235632
1.26, 0.235635
1.261, 0.235633
1.262, 0.235636
1.263, 0.235635
1.264, 0.235637
1.265, 0.235636
1.266, 0.235639
1.267, 0.235638
1.268, 0.235641
1.269, 0.235639
1.27, 0.235642
1.271, 0.235641
1.272, 0.235644
1.273, 0.235643
1.274, 0.235645
1.275, 0.235644
1.276, 0.235647
1.277, 0.235646
1.278, 0.235648
1.279, 0.235647
1.28, 0.23565
1.281, 0.235649
1.282, 0.235651
1.283, 0.23565
1.284, 0.235653
1.285, 0.235651
1.286, 0.235654
1.287, 0.235653
1.288, 0.235656
1.289, 0.235654
1.29, 0.235657
1.291, 0.235655
1.292, 0.235658
1.293, 0.235657
1.294, 0.235659
1.295, 0.235658
1.296, 0.235661
1.297, 0.235659
1.298, 0.235662
1.299, 0.235661
1.3, 0.235663
1.301, 0.235662
1.302, 0.235662
1.303, 0.235662
1.304, 0.235662
1.305, 0.235662
1.306, 0.235662
1.307, 0.235662
1.308, 0.235662
1.309, 0.235662
1.31, 0.235663
1.311, 0.235663
1.312, 0.235663
1.313, 0.235663
1.314, 0.235663
1.315, 0.235663
1.316, 0.235663
1.317, 0.235663
1.318, 0.235663
1.319, 0.235663
1.32, 0.235663
1.321, 0.235663
1.322, 0.235663
1.323, 0.235663
1.324, 0.235663
1.325, 0.235663
1.326, 0.235663
