sim_time, tortoise/coxa_hinge0?0/position
1.001, -0.00775446
1.002, -0.00775224
1.003, -0.00774978
1.004, -0.00774715
1.005, -0.0077444
1.006, -0.00774158
1.007, -0.00773875
1.008, -0.00773592
1.009, -0.00773313
1.01, -0.0077304
1.011, -0.00772773
1.012, -0.00772514
1.013, -0.00772261
1.014, -0.00772015
1.015, -0.00771776
1.016, -0.00771544
1.017, -0.00771319
1.018, -0.00771099
1.019, -0.00770885
1.02, -0.00770675
1.021, -0.0077047
1.022, -0.00770269
1.023, -0.00770072
1.024, -0.00769878
1.025, -0.00769687
1.026, -0.00769498
1.027, -0.00769312
1.028, -0.00769127
1.029, -0.00768944
1.03, -0.00768763
1.031, -0.00768583
1.032, -0.00768404
1.033, -0.00768226
1.034, -0.00768049
1.035, -0.00767873
1.036, -0.00767698
1.037, -0.00767523
1.038, -0.00767349
1.039, -0.00767175
1.04, -0.00767002
1.041, -0.0076683
1.042, -0.00766658
1.043, -0.00766487
1.044, -0.00766316
1.045, -0.00766146
1.046, -0.00765976
1.047, -0.00765807
1.048, -0.00765638
1.049, -0.0076547
1.05, -0.00765302
1.051, -0.00765135
1.052, -0.00764968
1.053, -0.00764801
1.054, -0.00764634
1.055, -0.00764468
1.056, -0.00764302
1.057, -0.00764137
1.058, -0.00763971
1.059, -0.00763806
1.06, -0.00763641
1.061, -0.00763476
1.062, -0.00763312
1.063, -0.00763147
1.064, -0.00762982
1.065, -0.00762818
1.066, -0.00762654
1.067, -0.0076249
1.068, -0.00762325
1.069, -0.00762161
1.07, -0.00761997
1.071, -0.00761833
1.072, -0.00761668
1.073, -0.00761504
1.074, -0.0076134
1.075, -0.00761175
1.076, -0.0076101
1.077, -0.00760846
1.078, -0.00760681
1.079, -0.00760516
1.08, -0.00760351
1.081, -0.00760186
1.082, -0.00760021
1.083, -0.00759856
1.084, -0.0075969
1.085, -0.00759525
1.086, -0.00759359
1.087, -0.00759193
1.088, -0.00759028
1.089, -0.00758862
1.09, -0.00758696
1.091, -0.0075853
1.092, -0.00758364
1.093, -0.00758197
1.094, -0.00758031
1.095, -0.00757865
1.096, -0.00757698
1.097, -0.00757532
1.098, -0.00757365
1.099, -0.00757199
1.1, -0.00756938
1.101, -0.00756695
1.102, -0.00756449
1.103, -0.00756242
1.104, -0.00756024
1.105, -0.0075584
1.106, -0.00755647
1.107, -0.00755486
1.108, -0.00755309
1.109, -0.00755159
1.11, -0.00754988
1.111, -0.00754841
1.112, -0.00754669
1.113, -0.00754517
1.114, -0.00754339
1.115, -0.0075418
1.116, -0.00753995
1.117, -0.00753828
1.118, -0.00753635
1.119, -0.0075346
1.12, -0.00753259
1.121, -0.00753077
1.122, -0.0075287
1.123, -0.00752681
1.124, -0.00752469
1.125, -0.00752275
1.126, -0.00752059
1.127, -0.00751861
1.128, -0.0075164
1.129, -0.00751438
1.13, -0.00751214
1.131, -0.0075101
1.132, -0.00750783
1.133, -0.00750576
1.134, -0.00750347
1.135, -0.00750137
1.136, -0.00749907
1.137, -0.00749695
1.138, -0.00749464
1.139, -0.0074925
1.14, -0.00749017
1.141, -0.00748803
1.142, -0.00748568
1.143, -0.00748353
1.144, -0.00748118
1.145, -0.00747901
1.146, -0.00747666
1.147, -0.00747448
1.148, -0.00747311
1.149, -0.00747201
1.15, -0.00747085
1.151, -0.00746946
1.152, -0.00746777
1.153, -0.00746577
1.154, -0.00746349
1.155, -0.00746097
1.156, -0.00745827
1.157, -0.00745545
1.158, -0.00745255
1.159, -0.00744963
1.16, -0.00744673
1.161, -0.00744387
1.162, -0.00744107
1.163, -0.00743835
1.164, -0.00743571
1.165, -0.00743315
1.166, -0.00743067
1.167, -0.00742827
1.168, -0.00742595
1.169, -0.00742369
1.17, -0.0074215
1.171, -0.00741937
1.172, -0.00741729
1.173, -0.00741527
1.174, -0.00741329
1.175, -0.00741135
1.176, -0.00740945
1.177, -0.00740758
1.178, -0.00740574
1.179, -0.00740393
1.18, -0.00740213
1.181, -0.00740036
1.182, -0.00739861
1.183, -0.00739686
1.184, -0.00739514
1.185, -0.00739342
1.186, -0.00739171
1.187, -0.00739001
1.188, -0.00738832
1.189, -0.00738663
1.19, -0.00738495
1.191, -0.00738327
1.192, -0.0073816
1.193, -0.00737994
1.194, -0.00737827
1.195, -0.00737661
1.196, -0.00737496
1.197, -0.00737331
1.198, -0.00737166
1.199, -0.00737002
1.2, -0.00736838
1.201, -0.00736675
1.202, -0.00736511
1.203, -0.00736349
1.204, -0.00736186
1.205, -0.00736024
1.206, -0.00735862
1.207, -0.007357
1.208, -0.00735538
1.209, -0.00735377
1.21, -0.00735216
1.211, -0.00735055
1.212, -0.00734894
1.213, -0.00734733
1.214, -0.00734572
1.215, -0.00734412
1.216, -0.00734251
1.217, -0.0073409
1.218, -0.00733929
1.219, -0.00733769
1.22, -0.00733608
1.221, -0.00733447
1.222, -0.00733286
1.223, -0.00733125
1.224, -0.00732964
1.225, -0.00732803
1.226, -0.00732642
1.227, -0.00732481
1.228, -0.0073232
1.229, -0.00732158
1.23, -0.00731997
1.231, -0.00731836
1.232, -0.00731674
1.233, -0.00731512
1.234, -0.00731351
1.235, -0.00731189
1.236, -0.00731027
1.237, -0.00730865
1.238, -0.00730703
1.239, -0.00730541
1.24, -0.00730379
1.241, -0.00730216
1.242, -0.00730054
1.243, -0.00729892
1.244, -0.00729729
1.245, -0.00729567
1.246, -0.00729404
1.247, -0.00729241
1.248, -0.00729078
1.249, -0.00728916
1.25, -0.00728753
1.251, -0.0072859
1.252, -0.00728334
1.253, -0.00728098
1.254, -0.00727859
1.255, -0.00727661
1.256, -0.0072745
1.257, -0.00727275
1.258, -0.0072709
1.259, -0.00726939
1.26, -0.0072677
1.261, -0.0072663
1.262, -0.00726468
1.263, -0.0072633
1.264, -0.00726166
1.265, -0.00726023
1.266, -0.00725853
1.267, -0.00725703
1.268, -0.00725525
1.269, -0.00725366
1.27, -0.00725179
1.271, -0.00725012
1.272, -0.00724818
1.273, -0.00724642
1.274, -0.00724441
1.275, -0.00724259
1.276, -0.00724053
1.277, -0.00723865
1.278, -0.00723654
1.279, -0.00723462
1.28, -0.00723246
1.281, -0.0072305
1.282, -0.00722831
1.283, -0.00722632
1.284, -0.0072241
1.285, -0.00722208
1.286, -0.00721984
1.287, -0.00721779
1.288, -0.00721553
1.289, -0.00721347
1.29, -0.00721119
1.291, -0.00720911
1.292, -0.00720682
1.293, -0.00720472
1.294, -0.00720242
1.295, -0.00720031
1.296, -0.007198
1.297, -0.00719588
1.298, -0.00719356
1.299, -0.00719143
1.3, -0.00718911
1.301, -0.00718698
1.302, -0.00718562
1.303, -0.00718454
1.304, -0.00718339
1.305, -0.00718199
1.306, -0.00718028
1.307, -0.00717825
1.308, -0.00717592
1.309, -0.00717337
1.31, -0.00717063
1.311, -0.00716776
1.312, -0.00716482
1.313, -0.00716186
1.314, -0.00715891
1.315, -0.00715601
1.316, -0.00715317
1.317, -0.00715042
1.318, -0.00714775
1.319, -0.00714517
1.32, -0.00714268
1.321, -0.00714028
1.322, -0.00713795
1.323, -0.00713571
1.324, -0.00713353
1.325, -0.00713142
1.326, -0.00712937
1.327, -0.00712737
1.328, -0.00712542
1.329, -0.00712352
1.33, -0.00712165
1.331, -0.00711983
1.332, -0.00711803
1.333, -0.00711627
1.334, -0.00711452
1.335, -0.0071128
1.336, -0.0071111
1.337, -0.00710941
1.338, -0.00710774
1.339, -0.00710608
1.34, -0.00710443
1.341, -0.00710278
1.342, -0.00710115
1.343, -0.00709952
1.344, -0.00709789
1.345, -0.00709627
1.346, -0.00709466
1.347, -0.00709305
1.348, -0.00709143
1.349, -0.00708983
1.35, -0.00708822
1.351, -0.00708661
1.352, -0.00708501
1.353, -0.00708341
1.354, -0.00708181
1.355, -0.00708022
1.356, -0.00707863
1.357, -0.00707704
1.358, -0.00707545
1.359, -0.00707386
1.36, -0.00707227
1.361, -0.00707069
1.362, -0.00706911
1.363, -0.00706753
1.364, -0.00706595
1.365, -0.00706437
1.366, -0.00706279
1.367, -0.00706121
1.368, -0.00705964
1.369, -0.00705806
1.37, -0.00705648
1.371, -0.00705491
1.372, -0.00705333
1.373, -0.00705175
1.374, -0.00705018
1.375, -0.0070486
1.376, -0.00704702
1.377, -0.00704544
1.378, -0.00704387
1.379, -0.00704229
1.38, -0.00704071
1.381, -0.00703913
1.382, -0.00703755
1.383, -0.00703597
1.384, -0.00703439
1.385, -0.00703281
1.386, -0.00703122
1.387, -0.00702964
1.388, -0.00702806
1.389, -0.00702647
1.39, -0.00702489
1.391, -0.0070233
1.392, -0.00702172
1.393, -0.00702013
1.394, -0.00701854
1.395, -0.00701695
1.396, -0.00701536
1.397, -0.00701377
1.398, -0.00701218
1.399, -0.00701059
1.4, -0.007009
1.401, -0.00700741
1.402, -0.00700582
1.403, -0.00700422
1.404, -0.00700263
1.405, -0.00700103
1.406, -0.00699852
1.407, -0.00699623
1.408, -0.00699392
1.409, -0.00699202
1.41, -0.00698997
1.411, -0.0069883
1.412, -0.00698653
1.413, -0.0069851
1.414, -0.0069835
1.415, -0.00698218
1.416, -0.00698065
1.417, -0.00697934
1.418, -0.00697779
1.419, -0.00697644
1.42, -0.00697482
1.421, -0.00697339
1.422, -0.00697169
1.423, -0.00697017
1.424, -0.00696837
1.425, -0.00696676
1.426, -0.00696489
1.427, -0.0069632
1.428, -0.00696126
1.429, -0.0069595
1.43, -0.00695749
1.431, -0.00695568
1.432, -0.00695362
1.433, -0.00695176
1.434, -0.00694966
1.435, -0.00694775
1.436, -0.00694561
1.437, -0.00694367
1.438, -0.0069415
1.439, -0.00693953
1.44, -0.00693734
1.441, -0.00693534
1.442, -0.00693313
1.443, -0.00693111
1.444, -0.00692888
1.445, -0.00692684
1.446, -0.0069246
1.447, -0.00692254
1.448, -0.00692029
1.449, -0.00691822
1.45, -0.00691595
1.451, -0.00691388
1.452, -0.0069116
1.453, -0.00690952
1.454, -0.00690724
1.455, -0.00690515
1.456, -0.00690286
1.457, -0.00690076
1.458, -0.00689943
1.459, -0.00689836
1.46, -0.00689721
1.461, -0.0068958
1.462, -0.00689406
1.463, -0.006892
1.464, -0.00688964
1.465, -0.00688704
1.466, -0.00688426
1.467, -0.00688136
1.468, -0.00687838
1.469, -0.00687538
1.47, -0.0068724
1.471, -0.00686947
1.472, -0.00686661
1.473, -0.00686383
1.474, -0.00686115
1.475, -0.00685856
1.476, -0.00685607
1.477, -0.00685367
1.478, -0.00685136
1.479, -0.00684913
1.48, -0.00684698
1.481, -0.00684489
1.482, -0.00684287
1.483, -0.0068409
1.484, -0.00683899
1.485, -0.00683712
1.486, -0.0068353
1.487, -0.00683352
1.488, -0.00683177
1.489, -0.00683005
1.49, -0.00682836
1.491, -0.0068267
1.492, -0.00682506
1.493, -0.00682343
1.494, -0.00682182
