sim_time, tortoise/femur_hinge1?0/position
1.001, 0.2437
1.002, 0.243695
1.003, 0.243691
1.004, 0.243687
1.005, 0.243684
1.006, 0.243682
1.007, 0.24368
1.008, 0.243679
1.009, 0.243679
1.01, 0.243679
1.011, 0.243679
1.012, 0.243679
1.013, 0.243679
1.014, 0.243679
1.015, 0.243679
1.016, 0.243679
1.017, 0.243679
1.018, 0.243679
1.019, 0.243679
1.02, 0.243679
1.021, 0.243679
1.022, 0.243679
1.023, 0.243679
1.024, 0.243679
1.025, 0.243679
1.026, 0.243679
1.027, 0.243679
1.028, 0.243679
1.029, 0.243679
1.03, 0.243679
1.031, 0.243679
1.032, 0.243679
1.033, 0.243679
1.034, 0.243679
1.035, 0.243679
1.036, 0.243679
1.037, 0.243679
1.038, 0.243679
1.039, 0.243679
1.04, 0.243679
1.041, 0.243679
1.042, 0.243679
1.043, 0.243679
1.044, 0.243679
1.045, 0.243679
1.046, 0.243679
1.047, 0.243679
1.048, 0.243679
1.049, 0.243679
1.05, 0.243679
1.051, 0.243679
1.052, 0.243679
1.053, 0.243679
1.054, 0.243679
1.055, 0.243679
1.056, 0.243679
1.057, 0.243679
1.058, 0.243679
1.059, 0.243679
1.06, 0.243679
1.061, 0.243679
1.062, 0.243679
1.063, 0.243679
1.064, 0.243679
1.065, 0.243679
1.066, 0.243679
1.067, 0.243679
1.068, 0.243679
1.069, 0.243679
1.07, 0.243679
1.071, 0.243679
1.072, 0.243679
1.073, 0.243679
1.074, 0.243678
1.075, 0.243678
1.076, 0.243678
1.077, 0.243678
1.078, 0.243678
1.079, 0.243678
1.08, 0.243678
1.081, 0.243678
1.082, 0.243677
1.083, 0.243677
1.084, 0.243677
1.085, 0.243677
1.086, 0.243677
1.087, 0.243677
1.088, 0.243677
1.089, 0.243676
1.09, 0.243676
1.091, 0.243676
1.092, 0.243676
1.093, 0.243676
1.094, 0.243676
1.095, 0.243676
1.096, 0.243675
1.097, 0.243675
1.098, 0.243675
1.099, 0.243675
1.1, 0.243676
1.101, 0.243676
1.102, 0.243676
1.103, 0.243676
1.104, 0.243676
1.105, 0.243676
1.106, 0.243677
1.107, 0.243677
1.108, 0.243677
1.109, 0.243677
1.11, 0.243677
1.111, 0.243677
1.112, 0.243678
1.113, 0.243678
1.114, 0.243678
1.115, 0.243678
1.116, 0.243678
1.117, 0.243678
1.118, 0.243679
1.119, 0.243679
1.12, 0.243679
1.121, 0.243679
1.122, 0.243679
1.123, 0.243679
1.124, 0.24368
1.125, 0.24368
1.126, 0.24368
1.127, 0.24368
1.128, 0.243681
1.129, 0.243681
1.13, 0.243681
1.131, 0.243681
1.132, 0.243681
1.133, 0.243681
1.134, 0.243682
1.135, 0.243682
1.136, 0.243682
1.137, 0.243682
1.138, 0.243682
1.139, 0.243682
1.14, 0.243683
1.141, 0.243683
1.142, 0.243683
1.143, 0.243683
1.144, 0.243684
1.145, 0.243684
1.146, 0.243684
1.147, 0.243684
1.148, 0.243681
1.149, 0.243677
1.15, 0.243672
1.151, 0.243667
1.152, 0.243662
1.153, 0.243657
1.154, 0.243652
1.155, 0.243648
1.156, 0.243644
1.157, 0.24364
1.158, 0.243637
1.159, 0.243635
1.16, 0.243633
1.161, 0.243633
1.162, 0.243633
1.163, 0.243633
1.164, 0.243633
1.165, 0.243633
1.166, 0.243633
1.167, 0.243633
1.168, 0.243633
1.169, 0.243633
1.17, 0.243633
1.171, 0.243633
1.172, 0.243633
1.173, 0.243633
1.174, 0.243633
1.175, 0.243633
1.176, 0.243633
1.177, 0.243633
1.178, 0.243633
1.179, 0.243633
1.18, 0.243633
1.181, 0.243633
1.182, 0.243633
1.183, 0.243633
1.184, 0.243633
1.185, 0.243633
1.186, 0.243633
1.187, 0.243633
1.188, 0.243633
1.189, 0.243633
1.19, 0.243633
1.191, 0.243633
1.192, 0.243633
1.193, 0.243633
1.194, 0.243633
1.195, 0.243633
1.196, 0.243633
1.197, 0.243633
1.198, 0.243633
1.199, 0.243633
1.2, 0.243633
1.201, 0.243633
1.202, 0.243633
1.203, 0.243633
1.204, 0.243633
1.205, 0.243633
1.206, 0.243633
1.207, 0.243633
1.208, 0.243633
1.209, 0.243632
1.21, 0.243632
1.211, 0.243632
1.212, 0.243632
1.213, 0.243632
1.214, 0.243632
1.215, 0.243632
1.216, 0.243632
1.217, 0.243632
1.218, 0.243631
1.219, 0.243631
1.22, 0.243631
1.221, 0.243631
1.222, 0.243631
1.223, 0.243631
1.224, 0.243631
1.225, 0.243631
1.226, 0.24363
1.227, 0.24363
1.228, 0.24363
1.229, 0.24363
1.23, 0.24363
1.231, 0.24363
1.232, 0.243629
1.233, 0.243629
1.234, 0.243629
1.235, 0.243629
1.236, 0.243629
1.237, 0.243629
1.238, 0.243629
1.239, 0.243628
1.24, 0.243628
1.241, 0.243628
1.242, 0.243628
1.243, 0.243628
1.244, 0.243628
1.245, 0.243628
1.246, 0.243627
1.247, 0.243627
1.248, 0.243627
1.249, 0.243627
1.25, 0.243627
1.251, 0.243627
1.252, 0.243627
1.253, 0.243627
1.254, 0.243628
1.255, 0.243628
1.256, 0.243628
1.257, 0.243628
1.258, 0.243628
1.259, 0.243628
1.26, 0.243629
1.261, 0.243629
1.262, 0.243629
1.263, 0.243629
1.264, 0.243629
1.265, 0.243629
1.266, 0.24363
1.267, 0.24363
1.268, 0.24363
1.269, 0.24363
1.27, 0.24363
1.271, 0.24363
1.272, 0.243631
1.273, 0.243631
1.274, 0.243631
1.275, 0.243631
1.276, 0.243631
1.277, 0.243631
1.278, 0.243632
1.279, 0.243632
1.28, 0.243632
1.281, 0.243632
1.282, 0.243632
1.283, 0.243632
1.284, 0.243633
1.285, 0.243633
1.286, 0.243633
1.287, 0.243633
1.288, 0.243634
1.289, 0.243634
1.29, 0.243634
1.291, 0.243634
1.292, 0.243634
1.293, 0.243634
1.294, 0.243635
1.295, 0.243635
1.296, 0.243635
1.297, 0.243635
1.298, 0.243636
1.299, 0.243636
1.3, 0.243636
1.301, 0.243636
1.302, 0.243632
1.303, 0.243628
1.304, 0.243623
1.305, 0.243617
1.306, 0.243612
1.307, 0.243607
1.308, 0.243602
1.309, 0.243598
1.31, 0.243594
1.311, 0.24359
1.312, 0.243587
1.313, 0.243584
1.314, 0.243582
1.315, 0.243581
1.316, 0.24358
1.317, 0.24358
1.318, 0.24358
1.319, 0.24358
1.32, 0.24358
1.321, 0.24358
1.322, 0.24358
1.323, 0.24358
1.324, 0.24358
1.325, 0.24358
1.326, 0.24358
1.327, 0.24358
1.328, 0.24358
1.329, 0.24358
1.33, 0.24358
1.331, 0.24358
1.332, 0.24358
1.333, 0.24358
1.334, 0.24358
1.335, 0.24358
1.336, 0.24358
1.337, 0.24358
1.338, 0.24358
1.339, 0.24358
1.34, 0.24358
1.341, 0.24358
1.342, 0.24358
1.343, 0.24358
1.344, 0.24358
1.345, 0.24358
1.346, 0.24358
1.347, 0.24358
1.348, 0.24358
1.349, 0.24358
1.35, 0.24358
1.351, 0.24358
1.352, 0.24358
1.353, 0.24358
1.354, 0.24358
1.355, 0.24358
1.356, 0.24358
1.357, 0.24358
1.358, 0.24358
1.359, 0.24358
1.36, 0.24358
1.361, 0.24358
1.362, 0.24358
1.363, 0.24358
1.364, 0.243579
1.365, 0.243579
1.366, 0.243579
1.367, 0.243579
1.368, 0.243579
1.369, 0.243579
