sim_time, tortoise/coxa_hinge0?0/position
73.777, -0.00723552
73.778, -0.00723444
73.779, -0.00723348
73.78, -0.0072314
73.781, -0.00722952
73.782, -0.00722993
73.783, -0.00723012
73.784, -0.00722844
73.785, -0.00722575
73.786, -0.00722301
73.787, -0.00722051
73.788, -0.00721831
73.789, -0.00721638
73.79, -0.00721472
73.791, -0.00721329
73.792, -0.00721207
73.793, -0.00721102
73.794, -0.00721012
73.795, -0.00720935
73.796, -0.00720868
73.797, -0.00720808
73.798, -0.00720755
73.799, -0.00720707
73.8, -0.00720662
73.801, -0.00720619
73.802, -0.00720578
73.803, -0.00720538
73.804, -0.00720499
73.805, -0.00720459
73.806, -0.00720419
73.807, -0.00720378
73.808, -0.00720337
73.809, -0.00720296
73.81, -0.00720254
73.811, -0.00720211
73.812, -0.00720168
73.813, -0.00720125
73.814, -0.0072008
73.815, -0.00720036
73.816, -0.00719991
73.817, -0.00719946
73.818, -0.00719901
73.819, -0.00719855
73.82, -0.0071981
73.821, -0.00719638
73.822, -0.00719647
73.823, -0.00719671
73.824, -0.00719586
73.825, -0.00719453
73.826, -0.00719315
73.827, -0.00719187
73.828, -0.00719073
73.829, -0.00718973
73.83, -0.00718884
73.831, -0.00718807
73.832, -0.00718738
73.833, -0.00718678
73.834, -0.00718623
73.835, -0.00718574
73.836, -0.00718528
73.837, -0.00718484
73.838, -0.00718443
73.839, -0.00718402
73.84, -0.00718362
73.841, -0.00718323
73.842, -0.00718283
73.843, -0.00718242
73.844, -0.00718202
73.845, -0.00718161
73.846, -0.00718119
73.847, -0.00718077
73.848, -0.00718034
73.849, -0.00717991
73.85, -0.00717947
73.851, -0.00717903
73.852, -0.00717858
73.853, -0.00717813
73.854, -0.00717768
73.855, -0.00717723
73.856, -0.00717677
73.857, -0.00717631
73.858, -0.00717585
73.859, -0.00717539
73.86, -0.00717493
73.861, -0.00717446
73.862, -0.00717274
73.863, -0.00717282
73.864, -0.00717306
73.865, -0.0071722
73.866, -0.00717077
73.867, -0.00716923
73.868, -0.00716775
73.869, -0.00716639
73.87, -0.00716516
73.871, -0.00716407
73.872, -0.0071631
73.873, -0.00716099
73.874, -0.00716086
73.875, -0.00716108
73.876, -0.00716016
73.877, -0.00715863
73.878, -0.00715695
73.879, -0.00715534
73.88, -0.00715385
73.881, -0.0071525
73.882, -0.0071513
73.883, -0.00714899
73.884, -0.0071487
73.885, -0.0071489
73.886, -0.00714792
73.887, -0.00714631
73.888, -0.00714457
73.889, -0.00714289
73.89, -0.00714135
73.891, -0.00713997
73.892, -0.00713874
73.893, -0.00713641
73.894, -0.00713611
73.895, -0.00713631
73.896, -0.00713533
73.897, -0.00713374
73.898, -0.00713201
73.899, -0.00713036
73.9, -0.00712885
73.901, -0.00712749
73.902, -0.00712629
73.903, -0.00712523
73.904, -0.00712305
73.905, -0.00712113
73.906, -0.00712154
73.907, -0.00712173
73.908, -0.00712006
73.909, -0.00711739
73.91, -0.00711467
73.911, -0.0071122
73.912, -0.00711001
73.913, -0.00710811
73.914, -0.00710648
73.915, -0.00710507
73.916, -0.00710387
73.917, -0.00710285
73.918, -0.00710197
73.919, -0.00710122
73.92, -0.00710057
73.921, -0.0071
73.922, -0.00709949
73.923, -0.00709903
73.924, -0.0070986
73.925, -0.0070982
73.926, -0.0070978
73.927, -0.00709742
73.928, -0.00709704
73.929, -0.00709665
73.93, -0.00709627
73.931, -0.00709587
73.932, -0.00709548
73.933, -0.00709507
73.934, -0.00709466
73.935, -0.00709425
73.936, -0.00709383
73.937, -0.0070934
73.938, -0.00709297
73.939, -0.00709254
73.94, -0.00709084
73.941, -0.00709094
73.942, -0.00709118
73.943, -0.00709034
73.944, -0.00708904
73.945, -0.00708768
73.946, -0.00708643
73.947, -0.00708531
73.948, -0.00708432
73.949, -0.00708346
73.95, -0.00708271
73.951, -0.00708205
73.952, -0.00708147
73.953, -0.00708094
73.954, -0.00708047
73.955, -0.00708003
73.956, -0.00707962
73.957, -0.00707922
73.958, -0.00707883
73.959, -0.00707845
73.96, -0.00707807
73.961, -0.00707768
73.962, -0.0070773
73.963, -0.00707691
73.964, -0.00707651
73.965, -0.00707611
73.966, -0.0070757
73.967, -0.00707528
73.968, -0.00707487
73.969, -0.00707444
73.97, -0.00707401
73.971, -0.00707358
73.972, -0.00707315
73.973, -0.00707271
73.974, -0.00707227
73.975, -0.00707183
73.976, -0.00707138
73.977, -0.00707094
73.978, -0.00707049
73.979, -0.00706878
73.98, -0.00706887
73.981, -0.00706912
73.982, -0.00706827
73.983, -0.00706686
73.984, -0.00706533
73.985, -0.00706386
73.986, -0.00706251
73.987, -0.00706129
73.988, -0.00706021
73.989, -0.00705801
73.99, -0.00705779
73.991, -0.007058
73.992, -0.00705706
73.993, -0.00705549
73.994, -0.00705378
73.995, -0.00705212
73.996, -0.0070506
73.997, -0.00704922
73.998, -0.00704676
73.999, -0.00704633
74, -0.00704651
74.001, -0.00704547
74.002, -0.00704379
74.003, -0.00704198
74.004, -0.00704024
74.005, -0.00703865
74.006, -0.00703722
74.007, -0.00703472
74.008, -0.00703427
74.009, -0.00703444
74.01, -0.0070334
74.011, -0.00703173
74.012, -0.00702994
74.013, -0.00702822
74.014, -0.00702666
74.015, -0.00702526
74.016, -0.00702279
74.017, -0.00702064
74.018, -0.00702103
74.019, -0.00702119
74.02, -0.00701945
74.021, -0.0070167
74.022, -0.00701391
74.023, -0.00701138
74.024, -0.00700915
74.025, -0.00700721
74.026, -0.00700555
74.027, -0.00700413
74.028, -0.00700292
74.029, -0.00700189
74.03, -0.00700101
74.031, -0.00700026
74.032, -0.00699962
74.033, -0.00699905
74.034, -0.00699855
74.035, -0.0069981
74.036, -0.00699768
74.037, -0.00699728
74.038, -0.0069969
74.039, -0.00699653
74.04, -0.00699616
74.041, -0.00699579
74.042, -0.00699541
74.043, -0.00699503
74.044, -0.00699464
74.045, -0.00699425
74.046, -0.00699385
74.047, -0.00699345
74.048, -0.00699304
74.049, -0.00699263
74.05, -0.00699221
74.051, -0.00699053
74.052, -0.00699063
74.053, -0.00699087
74.054, -0.00699005
74.055, -0.00698876
74.056, -0.00698742
74.057, -0.00698618
74.058, -0.00698507
74.059, -0.00698411
74.06, -0.00698326
74.061, -0.00698253
74.062, -0.00698188
74.063, -0.00698132
74.064, -0.00698081
74.065, -0.00698035
74.066, -0.00697992
74.067, -0.00697953
74.068, -0.00697914
74.069, -0.00697877
74.07, -0.0069784
74.071, -0.00697803
74.072, -0.00697766
74.073, -0.00697729
74.074, -0.00697691
74.075, -0.00697653
74.076, -0.00697614
74.077, -0.00697575
74.078, -0.00697535
74.079, -0.00697494
74.08, -0.00697453
74.081, -0.00697412
74.082, -0.0069737
74.083, -0.00697328
74.084, -0.00697285
74.085, -0.00697243
74.086, -0.006972
74.087, -0.00697157
74.088, -0.00697114
74.089, -0.0069707
74.09, -0.00697027
74.091, -0.00696983
74.092, -0.0069694
74.093, -0.00696896
74.094, -0.00696852
74.095, -0.00696808
74.096, -0.00696764
74.097, -0.00696593
74.098, -0.00696602
