sim_time, tortoise/coxa_hinge1?0/position
73.777, -0.00616211
73.778, -0.00616112
73.779, -0.00616028
73.78, -0.00615834
73.781, -0.00615658
73.782, -0.00615217
73.783, -0.00614956
73.784, -0.00614675
73.785, -0.00614372
73.786, -0.00614094
73.787, -0.00613851
73.788, -0.00613642
73.789, -0.00613463
73.79, -0.00613311
73.791, -0.00613183
73.792, -0.00613076
73.793, -0.00612988
73.794, -0.00612914
73.795, -0.00612853
73.796, -0.00612803
73.797, -0.0061276
73.798, -0.00612724
73.799, -0.00612693
73.8, -0.00612665
73.801, -0.0061264
73.802, -0.00612616
73.803, -0.00612594
73.804, -0.00612571
73.805, -0.00612549
73.806, -0.00612526
73.807, -0.00612504
73.808, -0.0061248
73.809, -0.00612456
73.81, -0.00612432
73.811, -0.00612406
73.812, -0.00612381
73.813, -0.00612355
73.814, -0.00612328
73.815, -0.00612301
73.816, -0.00612274
73.817, -0.00612247
73.818, -0.00612219
73.819, -0.00612191
73.82, -0.00612163
73.821, -0.0061201
73.822, -0.00611583
73.823, -0.00611377
73.824, -0.0061118
73.825, -0.00610998
73.826, -0.00610839
73.827, -0.00610702
73.828, -0.00610586
73.829, -0.00610489
73.83, -0.00610407
73.831, -0.00610338
73.832, -0.00610281
73.833, -0.00610232
73.834, -0.00610191
73.835, -0.00610156
73.836, -0.00610125
73.837, -0.00610097
73.838, -0.00610071
73.839, -0.00610047
73.84, -0.00610024
73.841, -0.00610001
73.842, -0.00609978
73.843, -0.00609955
73.844, -0.00609932
73.845, -0.00609908
73.846, -0.00609884
73.847, -0.00609859
73.848, -0.00609833
73.849, -0.00609807
73.85, -0.00609781
73.851, -0.00609755
73.852, -0.00609728
73.853, -0.006097
73.854, -0.00609673
73.855, -0.00609645
73.856, -0.00609617
73.857, -0.00609588
73.858, -0.0060956
73.859, -0.00609531
73.86, -0.00609503
73.861, -0.00609474
73.862, -0.0060932
73.863, -0.00608888
73.864, -0.00608677
73.865, -0.00608477
73.866, -0.00608284
73.867, -0.00608108
73.868, -0.00607951
73.869, -0.00607813
73.87, -0.00607694
73.871, -0.00607591
73.872, -0.00607503
73.873, -0.00607304
73.874, -0.00606839
73.875, -0.00606608
73.876, -0.00606397
73.877, -0.00606192
73.878, -0.00606003
73.879, -0.00605834
73.88, -0.00605684
73.881, -0.00605553
73.882, -0.0060544
73.883, -0.0060522
73.884, -0.00604738
73.885, -0.00604497
73.886, -0.00604276
73.887, -0.00604065
73.888, -0.00603871
73.889, -0.00603696
73.89, -0.00603543
73.891, -0.00603409
73.892, -0.00603293
73.893, -0.00603072
73.894, -0.00602591
73.895, -0.00602351
73.896, -0.00602131
73.897, -0.00601922
73.898, -0.00601729
73.899, -0.00601558
73.9, -0.00601407
73.901, -0.00601276
73.902, -0.00601163
73.903, -0.00601067
73.904, -0.00600862
73.905, -0.00600682
73.906, -0.00600241
73.907, -0.00599978
73.908, -0.00599697
73.909, -0.00599396
73.91, -0.0059912
73.911, -0.0059888
73.912, -0.00598673
73.913, -0.00598497
73.914, -0.00598348
73.915, -0.00598223
73.916, -0.00598119
73.917, -0.00598033
