sim_time, tortoise/femur_hinge0?0/position
73.777, 0.0148884
73.778, 0.0148885
73.779, 0.0148885
73.78, 0.0148887
73.781, 0.0148887
73.782, 0.0148887
73.783, 0.0148889
73.784, 0.014889
73.785, 0.0148892
73.786, 0.0148894
73.787, 0.0148895
73.788, 0.0148896
73.789, 0.0148898
73.79, 0.0148899
73.791, 0.01489
73.792, 0.0148901
73.793, 0.0148901
73.794, 0.0148902
73.795, 0.0148902
73.796, 0.0148902
73.797, 0.0148902
73.798, 0.0148902
73.799, 0.0148902
73.8, 0.0148902
73.801, 0.0148902
73.802, 0.0148902
73.803, 0.0148902
73.804, 0.0148902
73.805, 0.0148902
73.806, 0.0148902
73.807, 0.0148902
73.808, 0.0148902
73.809, 0.0148902
73.81, 0.0148902
73.811, 0.0148902
73.812, 0.0148902
73.813, 0.0148902
73.814, 0.0148902
73.815, 0.0148902
73.816, 0.0148902
73.817, 0.0148902
73.818, 0.0148902
73.819, 0.0148902
73.82, 0.0148902
73.821, 0.0148903
73.822, 0.0148884
73.823, 0.0148887
73.824, 0.0148887
73.825, 0.0148888
73.826, 0.0148888
73.827, 0.0148889
73.828, 0.0148889
73.829, 0.0148889
73.83, 0.0148889
73.831, 0.0148889
73.832, 0.0148889
73.833, 0.0148889
73.834, 0.0148889
73.835, 0.0148889
73.836, 0.0148889
73.837, 0.0148889
73.838, 0.0148889
73.839, 0.0148889
73.84, 0.0148889
73.841, 0.0148889
73.842, 0.0148889
73.843, 0.0148889
73.844, 0.0148889
73.845, 0.0148889
73.846, 0.0148889
73.847, 0.0148889
73.848, 0.0148889
73.849, 0.0148889
73.85, 0.0148889
73.851, 0.0148889
73.852, 0.0148889
73.853, 0.0148889
73.854, 0.0148889
73.855, 0.0148889
73.856, 0.0148889
73.857, 0.0148889
73.858, 0.0148889
73.859, 0.0148889
73.86, 0.0148889
73.861, 0.0148889
73.862, 0.014889
73.863, 0.0148878
73.864, 0.014888
73.865, 0.014888
73.866, 0.0148881
73.867, 0.0148882
73.868, 0.0148883
73.869, 0.0148883
73.87, 0.0148883
73.871, 0.0148883
73.872, 0.0148883
73.873, 0.0148884
73.874, 0.0148876
73.875, 0.0148878
73.876, 0.0148879
73.877, 0.014888
73.878, 0.0148881
73.879, 0.0148882
73.88, 0.0148882
73.881, 0.0148883
73.882, 0.0148883
73.883, 0.0148884
73.884, 0.0148877
73.885, 0.0148879
73.886, 0.014888
73.887, 0.0148881
73.888, 0.0148882
73.889, 0.0148883
73.89, 0.0148884
73.891, 0.0148885
73.892, 0.0148885
73.893, 0.0148887
73.894, 0.0148878
73.895, 0.0148881
73.896, 0.0148882
73.897, 0.0148883
73.898, 0.0148884
73.899, 0.0148885
73.9, 0.0148886
73.901, 0.0148887
73.902, 0.0148887
