sim_time, tortoise/tibia_hinge3?0/position
1.001, 1.55555
1.002, 1.55556
1.003, 1.55553
1.004, 1.55553
1.005, 1.55551
1.006, 1.55552
1.007, 1.5555
1.008, 1.5555
1.009, 1.55549
1.01, 1.55549
1.011, 1.55546
1.012, 1.55547
1.013, 1.55545
1.014, 1.55545
1.015, 1.55544
1.016, 1.55544
1.017, 1.55542
1.018, 1.55543
1.019, 1.5554
1.02, 1.55541
1.021, 1.55539
1.022, 1.55539
1.023, 1.55538
1.024, 1.55538
1.025, 1.55537
1.026, 1.55537
1.027, 1.55535
1.028, 1.55535
1.029, 1.55534
1.03, 1.55534
1.031, 1.55532
1.032, 1.55532
1.033, 1.55531
1.034, 1.55532
1.035, 1.55529
1.036, 1.5553
1.037, 1.55528
1.038, 1.55529
1.039, 1.55527
1.04, 1.55527
1.041, 1.55526
1.042, 1.55527
1.043, 1.55525
1.044, 1.55525
1.045, 1.55524
1.046, 1.55524
1.047, 1.55522
1.048, 1.55522
1.049, 1.55522
1.05, 1.55522
1.051, 1.5552
1.052, 1.5552
1.053, 1.55519
1.054, 1.55519
1.055, 1.55518
1.056, 1.55518
1.057, 1.55517
1.058, 1.55518
1.059, 1.55516
1.06, 1.55516
1.061, 1.55515
1.062, 1.55515
1.063, 1.55514
1.064, 1.55514
1.065, 1.55513
1.066, 1.55514
1.067, 1.55511
1.068, 1.55512
1.069, 1.55511
1.07, 1.55511
1.071, 1.5551
1.072, 1.5551
1.073, 1.5551
1.074, 1.5551
1.075, 1.55509
1.076, 1.55509
1.077, 1.55509
1.078, 1.55509
1.079, 1.55508
1.08, 1.55508
1.081, 1.55508
1.082, 1.55508
1.083, 1.55507
1.084, 1.55508
1.085, 1.55507
1.086, 1.55507
1.087, 1.55506
1.088, 1.55507
1.089, 1.55506
1.09, 1.55506
1.091, 1.55506
1.092, 1.55506
1.093, 1.55505
1.094, 1.55506
1.095, 1.55505
1.096, 1.55505
1.097, 1.55504
1.098, 1.55505
1.099, 1.55504
1.1, 1.55504
1.101, 1.55504
1.102, 1.55504
1.103, 1.55503
1.104, 1.55504
1.105, 1.55503
1.106, 1.55503
1.107, 1.55503
1.108, 1.55503
1.109, 1.55502
1.11, 1.55503
1.111, 1.55502
1.112, 1.55502
1.113, 1.55502
1.114, 1.55502
1.115, 1.55501
1.116, 1.55502
1.117, 1.55501
1.118, 1.55501
1.119, 1.55501
1.12, 1.55501
1.121, 1.555
1.122, 1.55501
1.123, 1.555
1.124, 1.555
1.125, 1.555
1.126, 1.555
1.127, 1.555
1.128, 1.555
1.129, 1.55499
1.13, 1.555
1.131, 1.55499
1.132, 1.55499
1.133, 1.55499
1.134, 1.55499
1.135, 1.55498
1.136, 1.55499
1.137, 1.55498
1.138, 1.55498
1.139, 1.55498
1.14, 1.55498
1.141, 1.55498
1.142, 1.55498
1.143, 1.55497
1.144, 1.55498
1.145, 1.55497
1.146, 1.55497
1.147, 1.55497
1.148, 1.55497
1.149, 1.55496
1.15, 1.55497
1.151, 1.55496
1.152, 1.55497
1.153, 1.55496
1.154, 1.55496
1.155, 1.55496
1.156, 1.55496
1.157, 1.55495
1.158, 1.55496
1.159, 1.55495
1.16, 1.55495
1.161, 1.55495
1.162, 1.55495
1.163, 1.55495
1.164, 1.55495
1.165, 1.55494
1.166, 1.55495
1.167, 1.55494
1.168, 1.55495
1.169, 1.55494
1.17, 1.55494
1.171, 1.55494
1.172, 1.55494
1.173, 1.55494
1.174, 1.55494
1.175, 1.55493
1.176, 1.55494
1.177, 1.55493
1.178, 1.55493
1.179, 1.55493
1.18, 1.55493
1.181, 1.55493
1.182, 1.55493
1.183, 1.55492
1.184, 1.55493
1.185, 1.55492
1.186, 1.55493
1.187, 1.55492
1.188, 1.55492
1.189, 1.55492
1.19, 1.55492
1.191, 1.55492
1.192, 1.55492
1.193, 1.55491
1.194, 1.55492
1.195, 1.55491
1.196, 1.55491
1.197, 1.55491
1.198, 1.55491
1.199, 1.55491
1.2, 1.55491
1.201, 1.55491
1.202, 1.55491
1.203, 1.5549
1.204, 1.55491
1.205, 1.5549
1.206, 1.55491
1.207, 1.5549
1.208, 1.5549
1.209, 1.5549
1.21, 1.5549
1.211, 1.5549
1.212, 1.5549
1.213, 1.55489
1.214, 1.5549
1.215, 1.55489
1.216, 1.5549
1.217, 1.55489
1.218, 1.55489
1.219, 1.55489
1.22, 1.55489
1.221, 1.55489
1.222, 1.55489
1.223, 1.55489
1.224, 1.55489
1.225, 1.55488
1.226, 1.55489
1.227, 1.55488
1.228, 1.55489
1.229, 1.55488
1.23, 1.55488
1.231, 1.55488
1.232, 1.55488
1.233, 1.55488
1.234, 1.55488
1.235, 1.55488
1.236, 1.55488
1.237, 1.55488
1.238, 1.55488
1.239, 1.55487
1.24, 1.55488
1.241, 1.55487
1.242, 1.55487
1.243, 1.55487
1.244, 1.55487
1.245, 1.55487
1.246, 1.55487
1.247, 1.55487
1.248, 1.55487
1.249, 1.55487
1.25, 1.55487
1.251, 1.55486
1.252, 1.55487
1.253, 1.55486
1.254, 1.55487
1.255, 1.55486
1.256, 1.55486
1.257, 1.55486
1.258, 1.55486
1.259, 1.55486
1.26, 1.55486
1.261, 1.55486
1.262, 1.55486
1.263, 1.55486
1.264, 1.55486
1.265, 1.55486
1.266, 1.55486
1.267, 1.55485
1.268, 1.55486
1.269, 1.55485
1.27, 1.55486
1.271, 1.55485
1.272, 1.55485
1.273, 1.55485
1.274, 1.55485
1.275, 1.55485
1.276, 1.55485
1.277, 1.55484
1.278, 1.55485
1.279, 1.55484
1.28, 1.55485
1.281, 1.55484
1.282, 1.55484
1.283, 1.55484
1.284, 1.55484
1.285, 1.55484
1.286, 1.55484
1.287, 1.55483
1.288, 1.55484
1.289, 1.55483
1.29, 1.55483
1.291, 1.55483
1.292, 1.55483
1.293, 1.55483
1.294, 1.55483
1.295, 1.55483
1.296, 1.55483
1.297, 1.55482
1.298, 1.55483
1.299, 1.55482
1.3, 1.55483
1.301, 1.55482
1.302, 1.55483
1.303, 1.55482
1.304, 1.55482
1.305, 1.55482
1.306, 1.55482
1.307, 1.55482
1.308, 1.55482
1.309, 1.55482
1.31, 1.55482
1.311, 1.55482
1.312, 1.55482
1.313, 1.55481
1.314, 1.55482
1.315, 1.55481
1.316, 1.55482
1.317, 1.55481
1.318, 1.55481
1.319, 1.55481
1.32, 1.55481
1.321, 1.55481
1.322, 1.55481
1.323, 1.55481
1.324, 1.55481
1.325, 1.55481
1.326, 1.55481
1.327, 1.55481
1.328, 1.55481
1.329, 1.55481
1.33, 1.55481
1.331, 1.5548
1.332, 1.55481
1.333, 1.5548
1.334, 1.55481
1.335, 1.5548
1.336, 1.5548
1.337, 1.5548
1.338, 1.5548
1.339, 1.5548
1.34, 1.5548
1.341, 1.5548
1.342, 1.5548
1.343, 1.5548
1.344, 1.5548
1.345, 1.5548
1.346, 1.5548
1.347, 1.5548
1.348, 1.5548
1.349, 1.5548
1.35, 1.5548
1.351, 1.5548
1.352, 1.5548
1.353, 1.5548
1.354, 1.5548
1.355, 1.5548
1.356, 1.5548
1.357, 1.5548
1.358, 1.5548
1.359, 1.5548
1.36, 1.5548
1.361, 1.5548
1.362, 1.5548
1.363, 1.5548
1.364, 1.5548
1.365, 1.5548
1.366, 1.5548
1.367, 1.5548
1.368, 1.5548
1.369, 1.5548
1.37, 1.5548
1.371, 1.55479
1.372, 1.5548
1.373, 1.55479
1.374, 1.5548
1.375, 1.55479
1.376, 1.5548
1.377, 1.55479
1.378, 1.5548
1.379, 1.55479
1.38, 1.5548
1.381, 1.55479
1.382, 1.5548
1.383, 1.55479
1.384, 1.5548
1.385, 1.55479
1.386, 1.55479
1.387, 1.55479
1.388, 1.55479
1.389, 1.55479
1.39, 1.55479
1.391, 1.55479
1.392, 1.55479
1.393, 1.55479
1.394, 1.55479
1.395, 1.55479
1.396, 1.55479
1.397, 1.55479
1.398, 1.55479
1.399, 1.55478
1.4, 1.55478
1.401, 1.55478
1.402, 1.55478
1.403, 1.55478
1.404, 1.55479
1.405, 1.55478
1.406, 1.55478
1.407, 1.55478
1.408, 1.55478
1.409, 1.55478
1.41, 1.55478
1.411, 1.55478
1.412, 1.55478
1.413, 1.55478
1.414, 1.55478
1.415, 1.55477
1.416, 1.55478
1.417, 1.55478
1.418, 1.55478
1.419, 1.55477
1.42, 1.55478
1.421, 1.55477
1.422, 1.55478
1.423, 1.55477
1.424, 1.55477
1.425, 1.55477
1.426, 1.55477
1.427, 1.55477
1.428, 1.55478
1.429, 1.55477
1.43, 1.55477
1.431, 1.55477
1.432, 1.55477
1.433, 1.55477
1.434, 1.55477
1.435, 1.55477
1.436, 1.55477
1.437, 1.55477
1.438, 1.55477
1.439, 1.55477
1.44, 1.55477
1.441, 1.55477
1.442, 1.55477
1.443, 1.55477
1.444, 1.55477
