sim_time, tortoise/femur_hinge0?0/position
1.001, 0.0153973
1.002, 0.0153977
1.003, 0.0153977
1.004, 0.0153981
1.005, 0.0153981
1.006, 0.0153985
1.007, 0.0153985
1.008, 0.0153989
1.009, 0.0153989
1.01, 0.0153992
1.011, 0.0153992
1.012, 0.0153996
1.013, 0.0153996
1.014, 0.0154
1.015, 0.0154
1.016, 0.0154004
1.017, 0.0154004
1.018, 0.0154008
1.019, 0.0154008
1.02, 0.0154012
1.021, 0.0154012
1.022, 0.0154016
1.023, 0.0154016
1.024, 0.015402
1.025, 0.015402
1.026, 0.0154024
1.027, 0.0154024
1.028, 0.0154028
1.029, 0.0154028
1.03, 0.0154032
1.031, 0.0154032
1.032, 0.0154036
1.033, 0.0154036
1.034, 0.015404
1.035, 0.015404
1.036, 0.0154044
1.037, 0.0154044
1.038, 0.0154048
1.039, 0.0154048
1.04, 0.0154052
1.041, 0.0154052
1.042, 0.0154056
1.043, 0.0154056
1.044, 0.015406
1.045, 0.015406
1.046, 0.0154064
1.047, 0.0154064
1.048, 0.0154068
1.049, 0.0154068
1.05, 0.0154072
1.051, 0.0154072
1.052, 0.0154076
1.053, 0.0154076
1.054, 0.015408
1.055, 0.015408
1.056, 0.0154084
1.057, 0.0154084
1.058, 0.0154088
1.059, 0.0154088
1.06, 0.0154092
1.061, 0.0154092
1.062, 0.0154096
1.063, 0.0154096
1.064, 0.01541
1.065, 0.01541
1.066, 0.0154104
1.067, 0.0154104
1.068, 0.0154108
1.069, 0.0154108
1.07, 0.0154112
1.071, 0.0154112
1.072, 0.0154116
1.073, 0.0154116
1.074, 0.015412
1.075, 0.015412
1.076, 0.0154124
1.077, 0.0154124
1.078, 0.0154128
1.079, 0.0154128
1.08, 0.0154131
1.081, 0.0154131
1.082, 0.0154135
1.083, 0.0154135
1.084, 0.0154139
1.085, 0.0154139
1.086, 0.0154143
1.087, 0.0154143
1.088, 0.0154147
1.089, 0.0154147
1.09, 0.0154151
1.091, 0.0154151
1.092, 0.0154155
1.093, 0.0154155
1.094, 0.0154159
1.095, 0.0154159
1.096, 0.0154163
1.097, 0.0154163
1.098, 0.0154167
1.099, 0.0154167
1.1, 0.0154171
1.101, 0.0154171
1.102, 0.0154175
1.103, 0.0154175
1.104, 0.0154179
1.105, 0.0154179
1.106, 0.0154183
1.107, 0.0154183
1.108, 0.0154187
1.109, 0.0154187
1.11, 0.0154191
1.111, 0.0154191
1.112, 0.0154195
1.113, 0.0154195
1.114, 0.0154198
1.115, 0.0154198
1.116, 0.0154202
1.117, 0.0154202
1.118, 0.0154206
1.119, 0.0154206
1.12, 0.015421
1.121, 0.015421
1.122, 0.0154214
1.123, 0.0154214
1.124, 0.0154218
1.125, 0.0154218
1.126, 0.0154222
1.127, 0.0154222
1.128, 0.0154226
1.129, 0.0154226
1.13, 0.015423
1.131, 0.015423
1.132, 0.0154234
1.133, 0.0154234
1.134, 0.0154238
1.135, 0.0154238
1.136, 0.0154242
1.137, 0.0154242
1.138, 0.0154246
1.139, 0.0154246
1.14, 0.015425
1.141, 0.015425
1.142, 0.0154253
1.143, 0.0154253
1.144, 0.0154257
1.145, 0.0154257
1.146, 0.0154261
1.147, 0.0154261
1.148, 0.0154265
1.149, 0.0154265
1.15, 0.0154269
1.151, 0.0154269
1.152, 0.0154273
1.153, 0.0154273
1.154, 0.0154277
1.155, 0.0154277
1.156, 0.0154281
1.157, 0.0154281
1.158, 0.0154285
1.159, 0.0154285
1.16, 0.0154289
1.161, 0.0154289
1.162, 0.0154293
1.163, 0.0154293
1.164, 0.0154296
1.165, 0.0154296
1.166, 0.01543
1.167, 0.01543
1.168, 0.0154304
1.169, 0.0154304
1.17, 0.0154308
1.171, 0.0154308
1.172, 0.0154312
1.173, 0.0154312
1.174, 0.0154316
1.175, 0.0154316
1.176, 0.015432
1.177, 0.015432
1.178, 0.0154324
1.179, 0.0154324
1.18, 0.0154328
1.181, 0.0154328
1.182, 0.0154332
1.183, 0.0154332
1.184, 0.0154335
1.185, 0.0154335
1.186, 0.0154339
1.187, 0.0154339
1.188, 0.0154343
1.189, 0.0154343
1.19, 0.0154347
1.191, 0.0154347
1.192, 0.0154351
1.193, 0.0154351
1.194, 0.0154355
1.195, 0.0154355
1.196, 0.0154359
1.197, 0.0154359
1.198, 0.0154363
1.199, 0.0154363
1.2, 0.0154367
1.201, 0.0154367
1.202, 0.015437
1.203, 0.015437
1.204, 0.0154374
1.205, 0.0154374
1.206, 0.0154378
1.207, 0.0154378
1.208, 0.0154382
1.209, 0.0154382
1.21, 0.0154386
1.211, 0.0154386
1.212, 0.015439
1.213, 0.015439
1.214, 0.0154394
1.215, 0.0154394
1.216, 0.0154398
1.217, 0.0154398
1.218, 0.0154401
1.219, 0.0154401
1.22, 0.0154405
1.221, 0.0154405
1.222, 0.0154409
1.223, 0.0154409
1.224, 0.0154413
1.225, 0.0154413
1.226, 0.0154417
1.227, 0.0154417
1.228, 0.0154421
1.229, 0.0154421
1.23, 0.0154425
1.231, 0.0154425
1.232, 0.0154429
1.233, 0.0154429
1.234, 0.0154432
1.235, 0.0154432
1.236, 0.0154436
1.237, 0.0154436
1.238, 0.015444
1.239, 0.015444
1.24, 0.0154444
1.241, 0.0154444
1.242, 0.0154448
1.243, 0.0154448
1.244, 0.0154452
1.245, 0.0154452
1.246, 0.0154456
1.247, 0.0154456
1.248, 0.0154459
1.249, 0.0154459
1.25, 0.0154463
1.251, 0.0154463
1.252, 0.0154467
1.253, 0.0154467
1.254, 0.0154471
1.255, 0.0154471
1.256, 0.0154475
1.257, 0.0154475
1.258, 0.0154479
1.259, 0.0154479
1.26, 0.0154483
1.261, 0.0154483
1.262, 0.0154486
1.263, 0.0154486
1.264, 0.015449
1.265, 0.015449
1.266, 0.0154494
1.267, 0.0154494
1.268, 0.0154498
1.269, 0.0154498
1.27, 0.0154502
1.271, 0.0154502
1.272, 0.0154506
1.273, 0.0154506
1.274, 0.015451
1.275, 0.015451
1.276, 0.0154513
1.277, 0.0154513
1.278, 0.0154517
1.279, 0.0154517
1.28, 0.0154521
1.281, 0.0154521
1.282, 0.0154525
1.283, 0.0154525
1.284, 0.0154529
1.285, 0.0154529
1.286, 0.0154533
1.287, 0.0154533
1.288, 0.0154536
1.289, 0.0154536
1.29, 0.015454
1.291, 0.015454
1.292, 0.0154544
1.293, 0.0154544
1.294, 0.0154548
1.295, 0.0154548
1.296, 0.0154552
1.297, 0.0154552
1.298, 0.0154556
1.299, 0.0154556
1.3, 0.0154559
1.301, 0.0154559
1.302, 0.0154563
1.303, 0.0154563
1.304, 0.0154567
1.305, 0.0154567
1.306, 0.0154571
1.307, 0.0154571
1.308, 0.0154575
1.309, 0.0154575
1.31, 0.0154578
1.311, 0.0154578
1.312, 0.0154582
1.313, 0.0154582
1.314, 0.0154586
1.315, 0.0154586
1.316, 0.015459
1.317, 0.015459
1.318, 0.0154594
1.319, 0.0154594
1.32, 0.0154598
1.321, 0.0154598
1.322, 0.0154601
1.323, 0.0154601
1.324, 0.0154605
1.325, 0.0154605
1.326, 0.0154609
1.327, 0.0154609
1.328, 0.0154613
1.329, 0.0154613
1.33, 0.0154617
1.331, 0.0154617
1.332, 0.015462
1.333, 0.015462
1.334, 0.0154624
1.335, 0.0154624
1.336, 0.0154628
1.337, 0.0154628
1.338, 0.0154632
1.339, 0.0154632
1.34, 0.0154636
1.341, 0.0154636
1.342, 0.0154639
1.343, 0.015464
1.344, 0.0154643
1.345, 0.0154643
1.346, 0.0154647
1.347, 0.0154647
1.348, 0.0154651
1.349, 0.0154651
1.35, 0.0154655
1.351, 0.0154655
1.352, 0.0154659
1.353, 0.0154659
1.354, 0.0154662
1.355, 0.0154662
1.356, 0.0154666
1.357, 0.0154666
1.358, 0.015467
1.359, 0.015467
1.36, 0.0154674
1.361, 0.0154674
1.362, 0.0154677
1.363, 0.0154677
1.364, 0.0154681
1.365, 0.0154681
1.366, 0.0154685
1.367, 0.0154685
1.368, 0.0154689
1.369, 0.0154689
