sim_time, tortoise/tibia_hinge2?0/position
1.001, 1.54251
1.002, 1.54251
1.003, 1.54251
1.004, 1.54251
1.005, 1.54251
1.006, 1.54251
1.007, 1.54251
1.008, 1.54251
1.009, 1.54251
1.01, 1.54251
1.011, 1.54251
1.012, 1.54251
1.013, 1.54251
1.014, 1.5425
1.015, 1.54251
1.016, 1.5425
1.017, 1.54251
1.018, 1.5425
1.019, 1.5425
1.02, 1.5425
1.021, 1.5425
1.022, 1.5425
1.023, 1.5425
1.024, 1.5425
1.025, 1.5425
1.026, 1.5425
1.027, 1.5425
1.028, 1.5425
1.029, 1.5425
1.03, 1.5425
1.031, 1.5425
1.032, 1.5425
1.033, 1.5425
1.034, 1.5425
1.035, 1.5425
1.036, 1.5425
1.037, 1.5425
1.038, 1.5425
1.039, 1.5425
1.04, 1.5425
1.041, 1.5425
1.042, 1.5425
1.043, 1.5425
1.044, 1.54249
1.045, 1.5425
1.046, 1.54249
1.047, 1.5425
1.048, 1.54249
1.049, 1.54249
1.05, 1.54249
1.051, 1.54249
1.052, 1.54249
1.053, 1.54249
1.054, 1.54249
1.055, 1.54249
1.056, 1.54249
1.057, 1.54249
1.058, 1.54249
1.059, 1.54249
1.06, 1.54249
1.061, 1.54249
1.062, 1.54249
1.063, 1.54249
1.064, 1.54249
1.065, 1.54249
1.066, 1.54249
1.067, 1.54249
1.068, 1.54249
1.069, 1.54249
1.07, 1.54249
1.071, 1.54249
1.072, 1.54249
1.073, 1.54249
1.074, 1.54248
1.075, 1.54249
1.076, 1.54248
1.077, 1.54249
1.078, 1.54248
1.079, 1.54248
1.08, 1.54248
1.081, 1.54248
1.082, 1.54248
1.083, 1.54248
1.084, 1.54248
1.085, 1.54248
1.086, 1.54248
1.087, 1.54248
1.088, 1.54248
1.089, 1.54248
1.09, 1.54248
1.091, 1.54248
1.092, 1.54248
1.093, 1.54248
1.094, 1.54248
1.095, 1.54248
1.096, 1.54248
1.097, 1.54248
1.098, 1.54248
1.099, 1.54248
1.1, 1.54248
1.101, 1.54248
1.102, 1.54248
1.103, 1.54248
1.104, 1.54247
1.105, 1.54248
1.106, 1.54247
1.107, 1.54248
1.108, 1.54247
1.109, 1.54248
1.11, 1.54247
1.111, 1.54247
1.112, 1.54247
1.113, 1.54247
1.114, 1.54247
1.115, 1.54247
1.116, 1.54247
1.117, 1.54247
1.118, 1.54247
1.119, 1.54247
1.12, 1.54247
1.121, 1.54247
1.122, 1.54247
1.123, 1.54247
1.124, 1.54247
1.125, 1.54247
1.126, 1.54247
1.127, 1.54247
1.128, 1.54247
1.129, 1.54247
1.13, 1.54247
1.131, 1.54247
1.132, 1.54247
1.133, 1.54247
1.134, 1.54247
1.135, 1.54247
1.136, 1.54246
1.137, 1.54247
1.138, 1.54246
1.139, 1.54247
1.14, 1.54246
1.141, 1.54246
1.142, 1.54246
1.143, 1.54246
1.144, 1.54246
1.145, 1.54246
1.146, 1.54246
1.147, 1.54246
1.148, 1.54246
1.149, 1.54246
1.15, 1.54246
1.151, 1.54246
1.152, 1.54246
1.153, 1.54246
1.154, 1.54246
1.155, 1.54246
1.156, 1.54246
1.157, 1.54246
1.158, 1.54246
1.159, 1.54246
1.16, 1.54246
1.161, 1.54246
1.162, 1.54246
1.163, 1.54246
1.164, 1.54246
1.165, 1.54246
1.166, 1.54246
1.167, 1.54246
1.168, 1.54245
1.169, 1.54246
1.17, 1.54245
1.171, 1.54246
1.172, 1.54245
1.173, 1.54245
1.174, 1.54245
1.175, 1.54245
1.176, 1.54245
1.177, 1.54245
1.178, 1.54245
1.179, 1.54245
1.18, 1.54245
1.181, 1.54245
1.182, 1.54245
1.183, 1.54245
1.184, 1.54245
1.185, 1.54245
1.186, 1.54245
1.187, 1.54245
1.188, 1.54245
1.189, 1.54245
1.19, 1.54245
1.191, 1.54245
1.192, 1.54245
1.193, 1.54245
1.194, 1.54245
1.195, 1.54245
1.196, 1.54245
1.197, 1.54245
1.198, 1.54244
1.199, 1.54245
1.2, 1.54244
1.201, 1.54245
1.202, 1.54244
1.203, 1.54245
1.204, 1.54244
1.205, 1.54244
1.206, 1.54244
1.207, 1.54244
1.208, 1.54244
1.209, 1.54244
1.21, 1.54244
1.211, 1.54244
1.212, 1.54244
1.213, 1.54244
1.214, 1.54244
1.215, 1.54244
1.216, 1.54244
1.217, 1.54244
1.218, 1.54244
1.219, 1.54244
1.22, 1.54244
1.221, 1.54244
1.222, 1.54244
1.223, 1.54244
1.224, 1.54244
1.225, 1.54244
1.226, 1.54244
1.227, 1.54244
1.228, 1.54244
1.229, 1.54244
1.23, 1.54243
1.231, 1.54244
1.232, 1.54243
1.233, 1.54244
1.234, 1.54243
1.235, 1.54244
1.236, 1.54243
1.237, 1.54243
1.238, 1.54243
1.239, 1.54243
1.24, 1.54243
1.241, 1.54243
1.242, 1.54243
1.243, 1.54243
1.244, 1.54243
1.245, 1.54243
1.246, 1.54243
1.247, 1.54243
1.248, 1.54243
1.249, 1.54243
1.25, 1.54243
1.251, 1.54243
1.252, 1.54243
1.253, 1.54243
1.254, 1.54243
1.255, 1.54243
1.256, 1.54243
1.257, 1.54243
1.258, 1.54243
1.259, 1.54243
1.26, 1.54243
1.261, 1.54243
1.262, 1.54242
1.263, 1.54243
1.264, 1.54242
1.265, 1.54243
1.266, 1.54242
1.267, 1.54243
1.268, 1.54242
1.269, 1.54242
1.27, 1.54242
1.271, 1.54242
1.272, 1.54242
1.273, 1.54242
1.274, 1.54242
1.275, 1.54242
1.276, 1.54242
1.277, 1.54242
1.278, 1.54242
1.279, 1.54242
1.28, 1.54242
1.281, 1.54242
1.282, 1.54242
1.283, 1.54242
1.284, 1.54242
1.285, 1.54242
1.286, 1.54242
1.287, 1.54242
1.288, 1.54242
1.289, 1.54242
1.29, 1.54242
1.291, 1.54242
1.292, 1.54242
1.293, 1.54242
1.294, 1.54242
1.295, 1.54242
1.296, 1.54241
1.297, 1.54242
1.298, 1.54241
1.299, 1.54242
1.3, 1.54241
1.301, 1.54241
1.302, 1.54242
1.303, 1.54242
1.304, 1.54242
1.305, 1.54242
1.306, 1.54242
1.307, 1.54242
1.308, 1.54242
1.309, 1.54242
1.31, 1.54242
1.311, 1.54242
1.312, 1.54242
1.313, 1.54242
1.314, 1.54242
1.315, 1.54242
1.316, 1.54242
1.317, 1.54242
1.318, 1.54242
1.319, 1.54242
1.32, 1.54242
1.321, 1.54242
1.322, 1.54241
1.323, 1.54241
1.324, 1.54241
1.325, 1.54241
1.326, 1.54241
1.327, 1.54241
1.328, 1.5424
1.329, 1.5424
1.33, 1.5424
1.331, 1.5424
1.332, 1.54239
1.333, 1.5424
1.334, 1.54239
1.335, 1.54239
1.336, 1.54238
1.337, 1.54239
1.338, 1.54238
1.339, 1.54238
1.34, 1.54237
1.341, 1.54238
1.342, 1.54237
1.343, 1.54237
1.344, 1.54236
1.345, 1.54237
1.346, 1.54236
1.347, 1.54236
1.348, 1.54235
1.349, 1.54236
1.35, 1.54235
1.351, 1.54235
1.352, 1.54234
1.353, 1.54235
1.354, 1.54234
1.355, 1.54234
1.356, 1.54233
1.357, 1.54234
1.358, 1.54233
1.359, 1.54233
1.36, 1.54232
1.361, 1.54233
1.362, 1.54232
1.363, 1.54232
1.364, 1.54231
1.365, 1.54232
1.366, 1.54231
1.367, 1.54231
1.368, 1.5423
1.369, 1.54231
1.37, 1.5423
1.371, 1.5423
1.372, 1.54229
1.373, 1.5423
1.374, 1.54229
1.375, 1.54229
1.376, 1.54228
1.377, 1.54229
1.378, 1.54228
1.379, 1.54228
1.38, 1.54227
1.381, 1.54228
1.382, 1.54227
1.383, 1.54227
1.384, 1.54226
1.385, 1.54227
1.386, 1.54226
1.387, 1.54226
1.388, 1.54225
1.389, 1.54226
1.39, 1.54225
1.391, 1.54225
1.392, 1.54224
1.393, 1.54225
1.394, 1.54224
1.395, 1.54224
1.396, 1.54223
1.397, 1.54224
