sim_time, tortoise/coxa_hinge0?0/position
1.001, -0.00339466
1.002, -0.00339355
1.003, -0.00339244
1.004, -0.00339133
1.005, -0.00339024
1.006, -0.00338919
1.007, -0.00338817
1.008, -0.00338719
1.009, -0.00338625
1.01, -0.00338536
1.011, -0.00338451
1.012, -0.00338286
1.013, -0.00338044
1.014, -0.00337913
1.015, -0.00337843
1.016, -0.00337794
1.017, -0.00337745
1.018, -0.00337687
1.019, -0.00337617
1.02, -0.00337537
1.021, -0.00337444
1.022, -0.00337342
1.023, -0.00337233
1.024, -0.00337122
1.025, -0.00337009
1.026, -0.00336898
1.027, -0.00336788
1.028, -0.00336682
1.029, -0.00336579
1.03, -0.00336481
1.031, -0.00336386
1.032, -0.00336296
1.033, -0.0033621
1.034, -0.00336128
1.035, -0.00335965
1.036, -0.00335726
1.037, -0.00335598
1.038, -0.00335531
1.039, -0.00335484
1.04, -0.00335436
1.041, -0.00335379
1.042, -0.0033531
1.043, -0.0033523
1.044, -0.00335138
1.045, -0.00335036
1.046, -0.00334928
1.047, -0.00334817
1.048, -0.00334704
1.049, -0.00334592
1.05, -0.00334482
1.051, -0.00334375
1.052, -0.00334272
1.053, -0.00334173
1.054, -0.00334078
1.055, -0.00333987
1.056, -0.003339
1.057, -0.00333816
1.058, -0.00333653
1.059, -0.00333414
1.06, -0.00333285
1.061, -0.00333218
1.062, -0.0033317
1.063, -0.00333121
1.064, -0.00333064
1.065, -0.00332995
1.066, -0.00332914
1.067, -0.00332821
1.068, -0.00332718
1.069, -0.0033261
1.07, -0.00332497
1.071, -0.00332384
1.072, -0.00332271
1.073, -0.0033216
1.074, -0.00332053
1.075, -0.00331949
1.076, -0.00331849
1.077, -0.00331753
1.078, -0.00331661
1.079, -0.00331573
1.08, -0.00331489
1.081, -0.00331408
1.082, -0.00331248
1.083, -0.00331011
1.084, -0.00330885
1.085, -0.00330819
1.086, -0.00330773
1.087, -0.00330726
1.088, -0.0033067
1.089, -0.00330601
1.09, -0.00330521
1.091, -0.00330428
1.092, -0.00330326
1.093, -0.00330217
1.094, -0.00330105
1.095, -0.00329991
1.096, -0.00329878
1.097, -0.00329767
1.098, -0.00329659
1.099, -0.00329554
1.1, -0.00329453
1.101, -0.00329356
1.102, -0.00329264
1.103, -0.00329175
1.104, -0.0032909
1.105, -0.00329008
1.106, -0.0032893
1.107, -0.00328772
1.108, -0.00328537
1.109, -0.00328413
1.11, -0.00328349
1.111, -0.00328304
1.112, -0.00328257
1.113, -0.00328201
1.114, -0.00328133
1.115, -0.00328052
1.116, -0.0032796
1.117, -0.00327858
1.118, -0.00327749
1.119, -0.00327636
1.12, -0.00327521
1.121, -0.00327408
1.122, -0.00327296
1.123, -0.00327186
1.124, -0.00327081
1.125, -0.00326979
1.126, -0.00326881
1.127, -0.00326787
1.128, -0.00326697
1.129, -0.00326611
1.13, -0.00326528
1.131, -0.00326449
1.132, -0.00326372
1.133, -0.00326216
1.134, -0.00325982
1.135, -0.0032586
1.136, -0.00325797
1.137, -0.00325753
1.138, -0.00325707
