sim_time, tortoise/tibia_hinge1?0/position
1.001, 1.3113
1.002, 1.3113
1.003, 1.3113
1.004, 1.3113
1.005, 1.3113
1.006, 1.3113
1.007, 1.3113
1.008, 1.31131
1.009, 1.31131
1.01, 1.31131
1.011, 1.31131
1.012, 1.31131
1.013, 1.31131
1.014, 1.31131
1.015, 1.31131
1.016, 1.31131
1.017, 1.31132
1.018, 1.31132
1.019, 1.31132
1.02, 1.31132
1.021, 1.31132
1.022, 1.31132
1.023, 1.31132
1.024, 1.31132
1.025, 1.31132
1.026, 1.31133
1.027, 1.31133
1.028, 1.31133
1.029, 1.31133
1.03, 1.31133
1.031, 1.31133
1.032, 1.31133
1.033, 1.31133
1.034, 1.31133
1.035, 1.31134
1.036, 1.31134
1.037, 1.31134
1.038, 1.31134
1.039, 1.31134
1.04, 1.31134
1.041, 1.31134
1.042, 1.31134
1.043, 1.31134
1.044, 1.31135
1.045, 1.31135
1.046, 1.31135
1.047, 1.31135
1.048, 1.31135
1.049, 1.31135
1.05, 1.31135
1.051, 1.31135
1.052, 1.31135
1.053, 1.31135
1.054, 1.31136
1.055, 1.31136
1.056, 1.31136
1.057, 1.31136
1.058, 1.31136
1.059, 1.31136
1.06, 1.31136
1.061, 1.31136
1.062, 1.31136
1.063, 1.31137
1.064, 1.31137
1.065, 1.31137
1.066, 1.31137
1.067, 1.31137
1.068, 1.31137
1.069, 1.31137
1.07, 1.31137
1.071, 1.31137
1.072, 1.31137
1.073, 1.31138
1.074, 1.31138
1.075, 1.31138
1.076, 1.31138
1.077, 1.31138
1.078, 1.31138
1.079, 1.31138
1.08, 1.31138
1.081, 1.31138
1.082, 1.31139
1.083, 1.31139
1.084, 1.31139
1.085, 1.31139
1.086, 1.31139
1.087, 1.31139
1.088, 1.31139
1.089, 1.31139
1.09, 1.31139
1.091, 1.31139
1.092, 1.3114
1.093, 1.3114
1.094, 1.3114
1.095, 1.3114
1.096, 1.3114
1.097, 1.3114
1.098, 1.3114
1.099, 1.3114
1.1, 1.3114
1.101, 1.31141
1.102, 1.31141
1.103, 1.31141
1.104, 1.31141
1.105, 1.31141
1.106, 1.31141
1.107, 1.31141
1.108, 1.31141
1.109, 1.31141
1.11, 1.31141
1.111, 1.31142
1.112, 1.31142
1.113, 1.31142
1.114, 1.31142
1.115, 1.31142
1.116, 1.31142
1.117, 1.31142
1.118, 1.31142
1.119, 1.31142
1.12, 1.31142
1.121, 1.31143
1.122, 1.31143
1.123, 1.31143
1.124, 1.31143
1.125, 1.31143
1.126, 1.31143
1.127, 1.31143
1.128, 1.31143
1.129, 1.31143
1.13, 1.31143
1.131, 1.31144
1.132, 1.31144
1.133, 1.31144
1.134, 1.31144
1.135, 1.31144
1.136, 1.31144
1.137, 1.31144
1.138, 1.31144
1.139, 1.31144
1.14, 1.31145
1.141, 1.31145
1.142, 1.31145
1.143, 1.31145
1.144, 1.31145
1.145, 1.31145
1.146, 1.31145
1.147, 1.31145
1.148, 1.31145
1.149, 1.31145
1.15, 1.31146
1.151, 1.31146
1.152, 1.31146
1.153, 1.31146
1.154, 1.31146
1.155, 1.31146
1.156, 1.31146
