sim_time, tortoise/femur_hinge3?0/position
1.001, 0.235035
1.002, 0.235035
1.003, 0.235034
1.004, 0.235034
1.005, 0.235033
1.006, 0.235032
1.007, 0.235032
1.008, 0.235031
1.009, 0.235031
1.01, 0.23503
1.011, 0.235029
1.012, 0.235044
1.013, 0.23503
1.014, 0.235029
1.015, 0.235029
1.016, 0.235028
1.017, 0.235028
1.018, 0.235027
1.019, 0.235026
1.02, 0.235026
1.021, 0.235025
1.022, 0.235025
1.023, 0.235024
1.024, 0.235024
1.025, 0.235023
1.026, 0.235022
1.027, 0.235022
1.028, 0.235021
1.029, 0.235021
1.03, 0.23502
1.031, 0.235019
1.032, 0.235019
1.033, 0.235018
1.034, 0.235017
1.035, 0.235032
1.036, 0.235018
1.037, 0.235018
1.038, 0.235017
1.039, 0.235017
1.04, 0.235016
1.041, 0.235015
1.042, 0.235015
1.043, 0.235014
1.044, 0.235014
1.045, 0.235013
1.046, 0.235012
1.047, 0.235012
1.048, 0.235011
1.049, 0.235011
1.05, 0.23501
1.051, 0.235009
1.052, 0.235009
1.053, 0.235008
1.054, 0.235008
1.055, 0.235007
1.056, 0.235006
1.057, 0.235006
1.058, 0.235021
1.059, 0.235007
1.06, 0.235006
1.061, 0.235006
1.062, 0.235005
1.063, 0.235004
1.064, 0.235004
1.065, 0.235003
1.066, 0.235003
1.067, 0.235002
1.068, 0.235002
1.069, 0.235001
1.07, 0.235
1.071, 0.235
1.072, 0.234999
1.073, 0.234999
1.074, 0.234998
1.075, 0.234997
1.076, 0.234997
1.077, 0.234996
1.078, 0.234995
1.079, 0.234995
1.08, 0.234994
1.081, 0.234994
1.082, 0.235009
1.083, 0.234995
1.084, 0.234994
1.085, 0.234994
1.086, 0.234993
1.087, 0.234992
1.088, 0.234992
1.089, 0.234991
1.09, 0.234991
1.091, 0.23499
1.092, 0.23499
1.093, 0.234989
1.094, 0.234988
1.095, 0.234988
1.096, 0.234987
1.097, 0.234987
1.098, 0.234986
1.099, 0.234985
1.1, 0.234985
1.101, 0.234984
1.102, 0.234984
1.103, 0.234983
1.104, 0.234982
1.105, 0.234982
1.106, 0.234981
1.107, 0.234996
1.108, 0.234982
1.109, 0.234982
1.11, 0.234981
1.111, 0.234981
1.112, 0.23498
1.113, 0.234979
1.114, 0.234979
1.115, 0.234978
1.116, 0.234978
1.117, 0.234977
1.118, 0.234977
1.119, 0.234976
1.12, 0.234975
1.121, 0.234975
1.122, 0.234974
1.123, 0.234974
1.124, 0.234973
1.125, 0.234972
1.126, 0.234972
1.127, 0.234971
1.128, 0.23497
1.129, 0.23497
1.13, 0.234969
1.131, 0.234969
1.132, 0.234968
1.133, 0.234984
1.134, 0.234969
1.135, 0.234969
1.136, 0.234968
1.137, 0.234968
1.138, 0.234967
1.139, 0.234967
1.14, 0.234966
1.141, 0.234965
1.142, 0.234965
1.143, 0.234964
1.144, 0.234964
1.145, 0.234963
1.146, 0.234963
1.147, 0.234962
1.148, 0.234961
1.149, 0.234961
1.15, 0.23496
1.151, 0.234959
1.152, 0.234959
1.153, 0.234958
1.154, 0.234958
1.155, 0.234957
1.156, 0.234956
1.157, 0.234956
1.158, 0.234955
1.159, 0.234955
1.16, 0.23497
1.161, 0.234956
1.162, 0.234956
1.163, 0.234955
1.164, 0.234955
1.165, 0.234954
1.166, 0.234953
1.167, 0.234953
1.168, 0.234952
1.169, 0.234952
1.17, 0.234951
1.171, 0.234951
1.172, 0.23495
1.173, 0.234949
1.174, 0.234949
1.175, 0.234948
1.176, 0.234947
1.177, 0.234947
1.178, 0.234946
1.179, 0.234946
1.18, 0.234945
1.181, 0.234944
1.182, 0.234944
1.183, 0.234943
1.184, 0.234943
1.185, 0.234942
1.186, 0.234941
1.187, 0.234957
1.188, 0.234943
1.189, 0.234943
1.19, 0.234942
1.191, 0.234942
1.192, 0.234941
1.193, 0.234941
1.194, 0.23494
1.195, 0.234939
1.196, 0.234939
1.197, 0.234938
1.198, 0.234938
1.199, 0.234937
1.2, 0.234936
1.201, 0.234936
1.202, 0.234935
1.203, 0.234935
1.204, 0.234934
1.205, 0.234933
1.206, 0.234933
1.207, 0.234932
1.208, 0.234931
1.209, 0.234931
1.21, 0.23493
1.211, 0.23493
1.212, 0.234929
1.213, 0.234928
1.214, 0.234928
1.215, 0.234927
1.216, 0.234943
1.217, 0.234929
1.218, 0.234929
1.219, 0.234928
1.22, 0.234928
1.221, 0.234927
1.222, 0.234927
1.223, 0.234926
1.224, 0.234925
1.225, 0.234925
1.226, 0.234924
1.227, 0.234924
1.228, 0.234923
1.229, 0.234922
1.23, 0.234922
