sim_time, tortoise/coxa_hinge3?0/position
1.001, -0.00274196
1.002, -0.00274197
1.003, -0.00274198
1.004, -0.00274199
1.005, -0.002742
1.006, -0.00274201
1.007, -0.00274201
1.008, -0.00274202
1.009, -0.00274203
1.01, -0.00274204
1.011, -0.00274205
1.012, -0.0027415
1.013, -0.00274097
1.014, -0.00273947
1.015, -0.00273789
1.016, -0.00273662
1.017, -0.00273575
1.018, -0.00273524
1.019, -0.00273504
1.02, -0.00273505
1.021, -0.00273506
1.022, -0.00273507
1.023, -0.00273507
1.024, -0.00273508
1.025, -0.00273509
1.026, -0.0027351
1.027, -0.00273511
1.028, -0.00273512
1.029, -0.00273513
1.03, -0.00273514
1.031, -0.00273515
1.032, -0.00273515
1.033, -0.00273516
1.034, -0.00273517
1.035, -0.00273461
1.036, -0.00273407
1.037, -0.00273254
1.038, -0.00273094
1.039, -0.00272966
1.04, -0.00272876
1.041, -0.00272824
1.042, -0.00272803
1.043, -0.00272803
1.044, -0.00272804
1.045, -0.00272805
1.046, -0.00272806
1.047, -0.00272807
1.048, -0.00272808
1.049, -0.00272809
1.05, -0.0027281
1.051, -0.00272811
1.052, -0.00272812
1.053, -0.00272813
1.054, -0.00272813
1.055, -0.00272814
1.056, -0.00272815
1.057, -0.00272816
1.058, -0.00272759
1.059, -0.00272703
1.06, -0.00272548
1.061, -0.00272386
1.062, -0.00272256
1.063, -0.00272164
1.064, -0.0027211
1.065, -0.00272087
1.066, -0.00272088
1.067, -0.00272089
1.068, -0.0027209
1.069, -0.00272091
1.07, -0.00272092
1.071, -0.00272093
1.072, -0.00272094
1.073, -0.00272095
1.074, -0.00272096
1.075, -0.00272096
1.076, -0.00272097
1.077, -0.00272098
1.078, -0.00272099
1.079, -0.002721
1.08, -0.00272101
1.081, -0.00272102
1.082, -0.00272043
1.083, -0.00271985
1.084, -0.00271828
1.085, -0.00271664
1.086, -0.00271532
1.087, -0.00271438
1.088, -0.00271382
1.089, -0.00271358
1.09, -0.00271358
1.091, -0.00271359
1.092, -0.0027136
1.093, -0.00271361
1.094, -0.00271362
1.095, -0.00271363
1.096, -0.00271364
1.097, -0.00271365
1.098, -0.00271366
1.099, -0.00271367
1.1, -0.00271368
1.101, -0.00271368
1.102, -0.00271369
1.103, -0.0027137
1.104, -0.00271371
1.105, -0.00271372
1.106, -0.00271373
1.107, -0.00271313
1.108, -0.00271253
1.109, -0.00271094
1.11, -0.00270928
1.111, -0.00270793
1.112, -0.00270697
1.113, -0.0027064
1.114, -0.00270613
1.115, -0.00270612
1.116, -0.00270613
1.117, -0.00270614
1.118, -0.00270615
1.119, -0.00270616
1.12, -0.00270617
1.121, -0.00270618
1.122, -0.00270619
1.123, -0.0027062
1.124, -0.00270621
1.125, -0.00270622
1.126, -0.00270623
1.127, -0.00270624
1.128, -0.00270625
1.129, -0.00270625
1.13, -0.00270626
1.131, -0.00270627
1.132, -0.00270628
1.133, -0.00270567
1.134, -0.00270505
1.135, -0.00270343
1.136, -0.00270175
1.137, -0.00270038
1.138, -0.0026994
1.139, -0.00269881
1.14, -0.00269853
1.141, -0.0026985
1.142, -0.00269851
1.143, -0.00269852
1.144, -0.00269853
1.145, -0.00269854
1.146, -0.00269855
1.147, -0.00269856
1.148, -0.00269857
1.149, -0.00269858
1.15, -0.00269859
1.151, -0.0026986
1.152, -0.00269861
1.153, -0.00269862
1.154, -0.00269863
1.155, -0.00269864
1.156, -0.00269865
1.157, -0.00269865
1.158, -0.00269866
1.159, -0.00269867
1.16, -0.00269804
1.161, -0.0026974
1.162, -0.00269576
1.163, -0.00269405
1.164, -0.00269266
1.165, -0.00269166
1.166, -0.00269105
1.167, -0.00269075
1.168, -0.00269071
