sim_time, tortoise/tibia_hinge0?0/position
21.777, 1.29014
21.778, 1.29014
21.779, 1.29017
21.78, 1.29017
21.781, 1.29017
21.782, 1.2902
21.783, 1.2902
21.784, 1.2902
21.785, 1.29023
21.786, 1.29023
21.787, 1.29023
21.788, 1.29026
21.789, 1.29026
21.79, 1.29026
21.791, 1.2903
21.792, 1.29029
21.793, 1.29029
21.794, 1.29033
21.795, 1.29033
21.796, 1.29033
21.797, 1.29036
21.798, 1.29036
21.799, 1.29036
21.8, 1.29039
21.801, 1.29039
21.802, 1.29039
21.803, 1.29042
21.804, 1.29042
21.805, 1.29042
21.806, 1.29045
21.807, 1.29045
21.808, 1.29045
21.809, 1.29049
21.81, 1.29049
21.811, 1.29049
21.812, 1.29052
21.813, 1.29052
21.814, 1.29052
21.815, 1.29055
21.816, 1.29055
21.817, 1.29055
21.818, 1.29058
21.819, 1.29058
21.82, 1.29058
21.821, 1.29061
21.822, 1.29061
21.823, 1.29061
21.824, 1.29064
21.825, 1.29064
21.826, 1.29064
21.827, 1.29068
21.828, 1.29068
21.829, 1.29068
21.83, 1.29071
21.831, 1.29071
21.832, 1.29071
21.833, 1.29074
21.834, 1.29074
21.835, 1.29074
21.836, 1.29077
21.837, 1.29077
21.838, 1.29077
21.839, 1.2908
21.84, 1.2908
21.841, 1.2908
21.842, 1.29084
21.843, 1.29084
21.844, 1.29084
21.845, 1.29087
21.846, 1.29087
21.847, 1.29087
21.848, 1.2909
21.849, 1.2909
21.85, 1.2909
21.851, 1.29093
21.852, 1.29093
21.853, 1.29093
21.854, 1.29096
21.855, 1.29096
21.856, 1.29096
21.857, 1.291
21.858, 1.291
21.859, 1.291
21.86, 1.29103
21.861, 1.29103
21.862, 1.29103
21.863, 1.29106
21.864, 1.29106
21.865, 1.29106
21.866, 1.29109
21.867, 1.29109
21.868, 1.29109
21.869, 1.29112
21.87, 1.29112
21.871, 1.29112
21.872, 1.29116
21.873, 1.29116
21.874, 1.29116
21.875, 1.29119
21.876, 1.29119
21.877, 1.29119
21.878, 1.29122
21.879, 1.29122
21.88, 1.29122
21.881, 1.29125
21.882, 1.29125
21.883, 1.29125
21.884, 1.29128
21.885, 1.29128
21.886, 1.29128
21.887, 1.29132
21.888, 1.29132
21.889, 1.29132
21.89, 1.29135
21.891, 1.29135
21.892, 1.29135
21.893, 1.29138
21.894, 1.29138
21.895, 1.29138
21.896, 1.29141
21.897, 1.29141
21.898, 1.29141
21.899, 1.29144
21.9, 1.29144
21.901, 1.29144
21.902, 1.29148
21.903, 1.29148
21.904, 1.29148
21.905, 1.29151
21.906, 1.29151
21.907, 1.29151
21.908, 1.29154
21.909, 1.29154
21.91, 1.29154
21.911, 1.29157
21.912, 1.29157
21.913, 1.29157
21.914, 1.2916
21.915, 1.2916
21.916, 1.2916
21.917, 1.29164
21.918, 1.29164
21.919, 1.29164
21.92, 1.29167
21.921, 1.29167
21.922, 1.29167
21.923, 1.2917
21.924, 1.2917
21.925, 1.2917
21.926, 1.29173
21.927, 1.29173
21.928, 1.29173
21.929, 1.29176
21.93, 1.29176
21.931, 1.29176
21.932, 1.2918
21.933, 1.2918
21.934, 1.2918
21.935, 1.29183
21.936, 1.29183
21.937, 1.29183
21.938, 1.29186
21.939, 1.29186
21.94, 1.29186
21.941, 1.29189
21.942, 1.29189
21.943, 1.29189
21.944, 1.29192
21.945, 1.29192
21.946, 1.29192
21.947, 1.29196
21.948, 1.29196
21.949, 1.29196
21.95, 1.29199
21.951, 1.29199
21.952, 1.29199
21.953, 1.29202
21.954, 1.29202
21.955, 1.29202
21.956, 1.29205
21.957, 1.29205
21.958, 1.29205
21.959, 1.29209
21.96, 1.29208
21.961, 1.29208
21.962, 1.29212
21.963, 1.29212
21.964, 1.29212
21.965, 1.29215
21.966, 1.29215
21.967, 1.29215
21.968, 1.29218
21.969, 1.29218
21.97, 1.29218
21.971, 1.29221
21.972, 1.29221
21.973, 1.29221
21.974, 1.29225
21.975, 1.29224
21.976, 1.29224
21.977, 1.29228
21.978, 1.29228
21.979, 1.29228
21.98, 1.29231
21.981, 1.29231
21.982, 1.29231
21.983, 1.29234
21.984, 1.29234
21.985, 1.29234
21.986, 1.29237
21.987, 1.29237
21.988, 1.29237
21.989, 1.2924
21.99, 1.2924
21.991, 1.2924
21.992, 1.29244
21.993, 1.29244
21.994, 1.29244
21.995, 1.29247
21.996, 1.29247
21.997, 1.29247
21.998, 1.2925
21.999, 1.2925
22, 1.2925
22.001, 1.29253
22.002, 1.29253
22.003, 1.29253
22.004, 1.29256
22.005, 1.29256
22.006, 1.29256
22.007, 1.29259
22.008, 1.29259
22.009, 1.29259
22.01, 1.29263
22.011, 1.29263
22.012, 1.29263
22.013, 1.29266
22.014, 1.29266
22.015, 1.29266
22.016, 1.29269
22.017, 1.29269
22.018, 1.29269
22.019, 1.29272
22.02, 1.29272
22.021, 1.29272
22.022, 1.29275
22.023, 1.29275
22.024, 1.29275
22.025, 1.29278
22.026, 1.29278
22.027, 1.29278
22.028, 1.29281
22.029, 1.29281
22.03, 1.29281
22.031, 1.29285
22.032, 1.29284
22.033, 1.29284
22.034, 1.29288
22.035, 1.29288
22.036, 1.29288
22.037, 1.29291
22.038, 1.29291
22.039, 1.29291
22.04, 1.29294
22.041, 1.29294
22.042, 1.29294
22.043, 1.29297
22.044, 1.29297
22.045, 1.29297
22.046, 1.293
22.047, 1.293
22.048, 1.293
22.049, 1.29303
22.05, 1.29303
22.051, 1.29303
22.052, 1.29306
22.053, 1.29306
22.054, 1.29306
22.055, 1.29309
22.056, 1.29309
22.057, 1.29309
22.058, 1.29312
22.059, 1.29312
22.06, 1.29312
22.061, 1.29315
22.062, 1.29315
22.063, 1.29315
22.064, 1.29318
22.065, 1.29318
22.066, 1.29318
22.067, 1.29321
22.068, 1.29321
22.069, 1.29321
22.07, 1.29324
22.071, 1.29324
22.072, 1.29324
22.073, 1.29327
22.074, 1.29327
22.075, 1.29327
22.076, 1.2933
22.077, 1.2933
22.078, 1.2933
22.079, 1.29333
22.08, 1.29333
22.081, 1.29333
22.082, 1.29336
22.083, 1.29336
22.084, 1.29336
22.085, 1.29339
22.086, 1.29339
22.087, 1.29339
22.088, 1.29342
22.089, 1.29342
22.09, 1.29342
22.091, 1.29345
22.092, 1.29345
22.093, 1.29345
22.094, 1.29348
22.095, 1.29348
22.096, 1.29348
22.097, 1.29351
22.098, 1.29351
22.099, 1.29351
22.1, 1.29354
22.101, 1.29354
22.102, 1.29354
