sim_time, tortoise/coxa_hinge2?0/position
21.777, 0.0177539
21.778, 0.0177513
21.779, 0.0177483
21.78, 0.0177483
21.781, 0.0177456
21.782, 0.0177426
21.783, 0.0177426
21.784, 0.0177399
21.785, 0.0177369
21.786, 0.0177368
21.787, 0.0177341
21.788, 0.0177311
21.789, 0.017731
21.79, 0.0177283
21.791, 0.0177253
21.792, 0.0177252
21.793, 0.0177225
21.794, 0.0177194
21.795, 0.0177193
21.796, 0.0177166
21.797, 0.0177135
21.798, 0.0177134
21.799, 0.0177106
21.8, 0.0177075
21.801, 0.0177074
21.802, 0.0177046
21.803, 0.0177015
21.804, 0.0177014
21.805, 0.0176986
21.806, 0.0176955
21.807, 0.0176953
21.808, 0.0176925
21.809, 0.0176894
21.81, 0.0176892
21.811, 0.0176864
21.812, 0.0176833
21.813, 0.0176831
21.814, 0.0176803
21.815, 0.0176771
21.816, 0.0176769
21.817, 0.0176741
21.818, 0.017671
21.819, 0.0176707
21.82, 0.0176679
21.821, 0.0176647
21.822, 0.0176645
21.823, 0.0176617
21.824, 0.0176585
21.825, 0.0176582
21.826, 0.0176554
21.827, 0.0176521
21.828, 0.0176519
21.829, 0.017649
21.83, 0.0176458
21.831, 0.0176456
21.832, 0.0176427
21.833, 0.0176394
21.834, 0.0176392
21.835, 0.0176363
21.836, 0.017633
21.837, 0.0176328
21.838, 0.0176299
21.839, 0.0176266
21.84, 0.0176263
21.841, 0.0176234
21.842, 0.0176201
21.843, 0.0176198
21.844, 0.0176169
21.845, 0.0176136
21.846, 0.0176133
21.847, 0.0176104
21.848, 0.0176071
21.849, 0.0176068
21.85, 0.0176039
21.851, 0.0176005
21.852, 0.0176002
21.853, 0.0175973
21.854, 0.017594
21.855, 0.0175936
21.856, 0.0175907
21.857, 0.0175873
21.858, 0.017587
21.859, 0.0175841
21.86, 0.0175807
21.861, 0.0175804
21.862, 0.0175774
21.863, 0.017574
21.864, 0.0175737
21.865, 0.0175707
21.866, 0.0175673
21.867, 0.017567
21.868, 0.017564
21.869, 0.0175606
21.87, 0.0175602
21.871, 0.0175572
21.872, 0.0175538
21.873, 0.0175535
21.874, 0.0175505
21.875, 0.0175471
21.876, 0.0175467
21.877, 0.0175437
21.878, 0.0175402
21.879, 0.0175399
21.88, 0.0175369
21.881, 0.0175334
21.882, 0.017533
21.883, 0.01753
21.884, 0.0175265
21.885, 0.0175261
21.886, 0.0175231
21.887, 0.0175196
21.888, 0.0175192
21.889, 0.0175162
21.89, 0.0175127
21.891, 0.0175123
21.892, 0.0175092
21.893, 0.0175057
21.894, 0.0175053
21.895, 0.0175022
21.896, 0.0174987
21.897, 0.0174983
21.898, 0.0174952
21.899, 0.0174917
21.9, 0.0174912
21.901, 0.0174881
21.902, 0.0174846
21.903, 0.0174841
21.904, 0.0174811
21.905, 0.0174775
21.906, 0.017477
21.907, 0.0174739
21.908, 0.0174704
21.909, 0.0174699
21.91, 0.0174668
21.911, 0.0174632
21.912, 0.0174627
21.913, 0.0174596
21.914, 0.017456
21.915, 0.0174554
21.916, 0.0174523
21.917, 0.0174487
21.918, 0.0174482
21.919, 0.017445
21.92, 0.0174414
21.921, 0.0174409
21.922, 0.0174377
21.923, 0.0174341
21.924, 0.0174335
21.925, 0.0174304
21.926, 0.0174267
21.927, 0.0174261
21.928, 0.017423
21.929, 0.0174193
21.93, 0.0174187
21.931, 0.0174155
21.932, 0.0174118
21.933, 0.0174113
21.934, 0.0174081
21.935, 0.0174044
21.936, 0.0174038
21.937, 0.0174006
21.938, 0.0173968
21.939, 0.0173962
21.94, 0.017393
21.941, 0.0173893
21.942, 0.0173887
21.943, 0.0173854
21.944, 0.0173817
21.945, 0.0173811
21.946, 0.0173778
21.947, 0.0173741
21.948, 0.0173734
21.949, 0.0173702
21.95, 0.0173664
21.951, 0.0173657
21.952, 0.0173625
21.953, 0.0173587
21.954, 0.017358
21.955, 0.0173548
21.956, 0.017351
21.957, 0.0173503
21.958, 0.017347
21.959, 0.0173432
21.96, 0.0173425
21.961, 0.0173392
21.962, 0.0173353
21.963, 0.0173346
21.964, 0.0173313
21.965, 0.0173275
21.966, 0.0173267
21.967, 0.0173234
21.968, 0.0173196
21.969, 0.0173188
21.97, 0.0173155
21.971, 0.0173116
21.972, 0.0173108
21.973, 0.0173075
21.974, 0.0173036
21.975, 0.0173029
21.976, 0.0172995
21.977, 0.0172956
21.978, 0.0172949
21.979, 0.0172915
21.98, 0.0172876
21.981, 0.0172868
21.982, 0.0172835
21.983, 0.0172796
21.984, 0.0172788
21.985, 0.0172754
21.986, 0.0172715
21.987, 0.0172707
21.988, 0.0172674
21.989, 0.0172635
21.99, 0.0172627
21.991, 0.0172593
21.992, 0.0172554
21.993, 0.0172546
