sim_time, tortoise/femur_hinge0?0/position
21.777, 0.231686
21.778, 0.231712
21.779, 0.231682
21.78, 0.231682
21.781, 0.231708
21.782, 0.231678
21.783, 0.231678
21.784, 0.231704
21.785, 0.231675
21.786, 0.231674
21.787, 0.2317
21.788, 0.231671
21.789, 0.231671
21.79, 0.231696
21.791, 0.231667
21.792, 0.231667
21.793, 0.231693
21.794, 0.231663
21.795, 0.231663
21.796, 0.231689
21.797, 0.231659
21.798, 0.231659
21.799, 0.231685
21.8, 0.231655
21.801, 0.231655
21.802, 0.231681
21.803, 0.231652
21.804, 0.231651
21.805, 0.231677
21.806, 0.231648
21.807, 0.231648
21.808, 0.231674
21.809, 0.231644
21.81, 0.231644
21.811, 0.23167
21.812, 0.23164
21.813, 0.23164
21.814, 0.231666
21.815, 0.231636
21.816, 0.231636
21.817, 0.231662
21.818, 0.231633
21.819, 0.231633
21.82, 0.231659
21.821, 0.231629
21.822, 0.231629
21.823, 0.231655
21.824, 0.231625
21.825, 0.231625
21.826, 0.231651
21.827, 0.231622
21.828, 0.231621
21.829, 0.231648
21.83, 0.231618
21.831, 0.231618
21.832, 0.231644
21.833, 0.231614
21.834, 0.231614
21.835, 0.23164
21.836, 0.23161
21.837, 0.23161
21.838, 0.231636
21.839, 0.231607
21.84, 0.231607
21.841, 0.231633
21.842, 0.231603
21.843, 0.231603
21.844, 0.231629
21.845, 0.231599
21.846, 0.231599
21.847, 0.231626
21.848, 0.231596
21.849, 0.231596
21.85, 0.231622
21.851, 0.231592
21.852, 0.231592
21.853, 0.231618
21.854, 0.231589
21.855, 0.231588
21.856, 0.231615
21.857, 0.231585
21.858, 0.231585
21.859, 0.231611
21.86, 0.231581
21.861, 0.231581
21.862, 0.231608
21.863, 0.231578
21.864, 0.231578
21.865, 0.231604
21.866, 0.231574
21.867, 0.231574
21.868, 0.231601
21.869, 0.231571
21.87, 0.231571
21.871, 0.231597
21.872, 0.231567
21.873, 0.231567
21.874, 0.231593
21.875, 0.231564
21.876, 0.231564
21.877, 0.23159
21.878, 0.23156
21.879, 0.23156
21.88, 0.231586
21.881, 0.231557
21.882, 0.231556
21.883, 0.231583
21.884, 0.231553
21.885, 0.231553
21.886, 0.231579
21.887, 0.23155
21.888, 0.231549
21.889, 0.231576
21.89, 0.231546
21.891, 0.231546
21.892, 0.231573
21.893, 0.231543
21.894, 0.231543
21.895, 0.231569
21.896, 0.231539
21.897, 0.231539
21.898, 0.231566
21.899, 0.231536
21.9, 0.231536
21.901, 0.231562
21.902, 0.231532
21.903, 0.231532
21.904, 0.231559
21.905, 0.231529
21.906, 0.231529
21.907, 0.231555
21.908, 0.231526
21.909, 0.231525
21.91, 0.231552
21.911, 0.231522
21.912, 0.231522
21.913, 0.231549
21.914, 0.231519
21.915, 0.231519
21.916, 0.231545
21.917, 0.231515
21.918, 0.231515
21.919, 0.231542
21.92, 0.231512
21.921, 0.231512
21.922, 0.231539
21.923, 0.231509
21.924, 0.231509
21.925, 0.231535
21.926, 0.231505
21.927, 0.231505
21.928, 0.231532
21.929, 0.231502
21.93, 0.231502
21.931, 0.231529
21.932, 0.231499
21.933, 0.231499
21.934, 0.231525
21.935, 0.231496
21.936, 0.231495
21.937, 0.231522
21.938, 0.231492
21.939, 0.231492
21.94, 0.231519
21.941, 0.231489
21.942, 0.231489
21.943, 0.231516
21.944, 0.231486
21.945, 0.231486
