sim_time, tortoise/tibia_hinge3?0/position
39.777, 1.30453
39.778, 1.30453
39.779, 1.30453
39.78, 1.30453
39.781, 1.30453
39.782, 1.30453
39.783, 1.30453
39.784, 1.30453
39.785, 1.30453
39.786, 1.30453
39.787, 1.30453
39.788, 1.30453
39.789, 1.30453
39.79, 1.30453
39.791, 1.30453
39.792, 1.30453
39.793, 1.30453
39.794, 1.30453
39.795, 1.30453
39.796, 1.30453
39.797, 1.30453
39.798, 1.30453
39.799, 1.30453
39.8, 1.30453
39.801, 1.30453
39.802, 1.30453
39.803, 1.30453
39.804, 1.30453
39.805, 1.30453
39.806, 1.30453
39.807, 1.30453
39.808, 1.30453
39.809, 1.30453
39.81, 1.30453
39.811, 1.30453
39.812, 1.30453
39.813, 1.30453
39.814, 1.30453
39.815, 1.30453
39.816, 1.30453
39.817, 1.30453
39.818, 1.30453
39.819, 1.30453
39.82, 1.30453
39.821, 1.30453
39.822, 1.30453
39.823, 1.30453
39.824, 1.30453
39.825, 1.30453
39.826, 1.30453
39.827, 1.30453
39.828, 1.30453
39.829, 1.30453
39.83, 1.30453
39.831, 1.30453
39.832, 1.30453
39.833, 1.30453
39.834, 1.30453
39.835, 1.30453
39.836, 1.30453
39.837, 1.30453
39.838, 1.30453
39.839, 1.30453
39.84, 1.30453
39.841, 1.30453
39.842, 1.30453
39.843, 1.30453
39.844, 1.30453
39.845, 1.30453
39.846, 1.30453
39.847, 1.30453
39.848, 1.30453
39.849, 1.30453
39.85, 1.30453
39.851, 1.30453
39.852, 1.30452
39.853, 1.30452
39.854, 1.30452
39.855, 1.30452
39.856, 1.30452
39.857, 1.30452
39.858, 1.30452
39.859, 1.30452
39.86, 1.30452
39.861, 1.30452
39.862, 1.30452
39.863, 1.30452
39.864, 1.30452
39.865, 1.30452
39.866, 1.30452
39.867, 1.30452
39.868, 1.30452
39.869, 1.30452
39.87, 1.30452
39.871, 1.30452
39.872, 1.30452
39.873, 1.30452
39.874, 1.30452
39.875, 1.30452
39.876, 1.30452
39.877, 1.30452
39.878, 1.30452
39.879, 1.30452
39.88, 1.30452
39.881, 1.30452
39.882, 1.30452
39.883, 1.30452
39.884, 1.30452
39.885, 1.30452
39.886, 1.30452
39.887, 1.30452
39.888, 1.30452
39.889, 1.30452
39.89, 1.30452
39.891, 1.30452
39.892, 1.30452
39.893, 1.30452
39.894, 1.30452
39.895, 1.30452
39.896, 1.30452
39.897, 1.30452
39.898, 1.30452
39.899, 1.30452
39.9, 1.30452
39.901, 1.30452
39.902, 1.30452
39.903, 1.30452
39.904, 1.30452
39.905, 1.30452
39.906, 1.30452
39.907, 1.30452
39.908, 1.30452
39.909, 1.30452
39.91, 1.30452
39.911, 1.30452
39.912, 1.30452
39.913, 1.30452
39.914, 1.30452
39.915, 1.30452
39.916, 1.30452
39.917, 1.30452
39.918, 1.30452
39.919, 1.30452
39.92, 1.30452
39.921, 1.30452
39.922, 1.30452
39.923, 1.30452
39.924, 1.30452
39.925, 1.30452
39.926, 1.30452
39.927, 1.30452
39.928, 1.30452
39.929, 1.30452
39.93, 1.30452
39.931, 1.30452
39.932, 1.30452
39.933, 1.30452
39.934, 1.30452
39.935, 1.30452
39.936, 1.30452
39.937, 1.30452
39.938, 1.30452
39.939, 1.30452
39.94, 1.30452
39.941, 1.30452
39.942, 1.30452
39.943, 1.30452
39.944, 1.30452
39.945, 1.30452
39.946, 1.30452
39.947, 1.30452
39.948, 1.30452
39.949, 1.30452
39.95, 1.30452
39.951, 1.30452
39.952, 1.30452
39.953, 1.30452
39.954, 1.30452
39.955, 1.30452
39.956, 1.30452
39.957, 1.30452
39.958, 1.30452
39.959, 1.30452
39.96, 1.30452
39.961, 1.30452
39.962, 1.30452
39.963, 1.30452
39.964, 1.30452
39.965, 1.30452
39.966, 1.30452
39.967, 1.30452
39.968, 1.30452
39.969, 1.30452
39.97, 1.30452
39.971, 1.30452
39.972, 1.30452
39.973, 1.30452
39.974, 1.30452
39.975, 1.30452
39.976, 1.30452
39.977, 1.30452
39.978, 1.30452
39.979, 1.30452
39.98, 1.30452
39.981, 1.30452
39.982, 1.30452
39.983, 1.30452
39.984, 1.30452
39.985, 1.30452
39.986, 1.30452
39.987, 1.30452
39.988, 1.30452
39.989, 1.30452
39.99, 1.30452
39.991, 1.30452
39.992, 1.30452
39.993, 1.30452
39.994, 1.30452
39.995, 1.30452
39.996, 1.30452
39.997, 1.30452
39.998, 1.30452
39.999, 1.30452
40, 1.30452
40.001, 1.30452
40.002, 1.30452
40.003, 1.30452
40.004, 1.30452
40.005, 1.30452
40.006, 1.30452
40.007, 1.30452
40.008, 1.30452
40.009, 1.30452
40.01, 1.30452
40.011, 1.30452
40.012, 1.30452
40.013, 1.30452
40.014, 1.30452
40.015, 1.30452
40.016, 1.30452
40.017, 1.30452
40.018, 1.30452
40.019, 1.30452
40.02, 1.30452
40.021, 1.30452
