sim_time, tortoise/femur_hinge2?0/position
39.777, 0.235457
39.778, 0.235458
39.779, 0.235458
39.78, 0.235459
39.781, 0.23546
39.782, 0.235461
39.783, 0.235461
39.784, 0.235462
39.785, 0.235463
39.786, 0.235463
39.787, 0.235464
39.788, 0.235465
39.789, 0.235465
39.79, 0.235466
39.791, 0.235467
39.792, 0.235468
39.793, 0.235468
39.794, 0.235469
39.795, 0.23547
39.796, 0.23547
39.797, 0.235471
39.798, 0.235472
39.799, 0.235472
39.8, 0.235473
39.801, 0.235474
39.802, 0.235475
39.803, 0.235475
39.804, 0.235476
39.805, 0.235477
39.806, 0.235477
39.807, 0.235478
39.808, 0.235479
39.809, 0.235479
39.81, 0.23548
39.811, 0.235481
39.812, 0.235482
39.813, 0.235482
39.814, 0.235483
39.815, 0.235484
39.816, 0.235484
39.817, 0.235485
39.818, 0.235486
39.819, 0.235486
39.82, 0.235487
39.821, 0.235488
39.822, 0.235489
39.823, 0.235489
39.824, 0.23549
39.825, 0.235491
39.826, 0.235491
39.827, 0.235492
39.828, 0.235493
39.829, 0.235493
39.83, 0.235494
39.831, 0.235495
39.832, 0.235495
39.833, 0.235496
39.834, 0.235497
39.835, 0.235498
39.836, 0.235498
39.837, 0.235499
39.838, 0.2355
39.839, 0.2355
39.84, 0.235501
39.841, 0.235502
39.842, 0.235502
39.843, 0.235503
39.844, 0.235504
39.845, 0.235504
39.846, 0.235505
39.847, 0.235506
39.848, 0.235506
39.849, 0.235507
39.85, 0.235508
39.851, 0.235509
39.852, 0.235509
39.853, 0.23551
39.854, 0.235511
39.855, 0.235511
39.856, 0.235512
39.857, 0.235513
39.858, 0.235513
39.859, 0.235514
39.86, 0.235515
39.861, 0.235515
39.862, 0.235516
39.863, 0.235517
39.864, 0.235517
39.865, 0.235518
39.866, 0.235519
39.867, 0.23552
39.868, 0.23552
39.869, 0.235521
39.87, 0.235522
39.871, 0.235522
39.872, 0.235523
39.873, 0.235524
39.874, 0.235524
39.875, 0.235525
39.876, 0.235526
