sim_time, tortoise/femur_hinge1?0/position
39.777, 0.237834
39.778, 0.237834
39.779, 0.237834
39.78, 0.237834
39.781, 0.237834
39.782, 0.237834
39.783, 0.237834
39.784, 0.237834
39.785, 0.237834
39.786, 0.237834
39.787, 0.237834
39.788, 0.237834
39.789, 0.237834
39.79, 0.237834
39.791, 0.237834
39.792, 0.237834
39.793, 0.237834
39.794, 0.237834
39.795, 0.237834
39.796, 0.237834
39.797, 0.237834
39.798, 0.237834
39.799, 0.237834
39.8, 0.237834
39.801, 0.237834
39.802, 0.237834
39.803, 0.237834
39.804, 0.237834
39.805, 0.237834
39.806, 0.237834
39.807, 0.237834
39.808, 0.237834
39.809, 0.237834
39.81, 0.237834
39.811, 0.237834
39.812, 0.237834
39.813, 0.237834
39.814, 0.237834
39.815, 0.237834
39.816, 0.237834
39.817, 0.237834
39.818, 0.237834
39.819, 0.237834
39.82, 0.237834
39.821, 0.237834
39.822, 0.237834
39.823, 0.237834
39.824, 0.237834
39.825, 0.237834
39.826, 0.237834
39.827, 0.237834
39.828, 0.237834
39.829, 0.237834
39.83, 0.237834
39.831, 0.237834
39.832, 0.237834
39.833, 0.237834
39.834, 0.237834
39.835, 0.237834
39.836, 0.237834
39.837, 0.237834
39.838, 0.237834
39.839, 0.237834
39.84, 0.237834
39.841, 0.237834
39.842, 0.237834
39.843, 0.237834
39.844, 0.237834
39.845, 0.237834
39.846, 0.237834
39.847, 0.237834
39.848, 0.237834
39.849, 0.237834
39.85, 0.237834
39.851, 0.237834
39.852, 0.237834
39.853, 0.237834
39.854, 0.237834
39.855, 0.237834
39.856, 0.237834
39.857, 0.237834
39.858, 0.237834
39.859, 0.237834
39.86, 0.237834
39.861, 0.237834
39.862, 0.237834
39.863, 0.237834
39.864, 0.237834
39.865, 0.237834
39.866, 0.237834
39.867, 0.237834
39.868, 0.237834
39.869, 0.237834
39.87, 0.237834
39.871, 0.237834
39.872, 0.237834
39.873, 0.237834
39.874, 0.237834
39.875, 0.237834
39.876, 0.237834
39.877, 0.237834
39.878, 0.237834
39.879, 0.237834
39.88, 0.237834
39.881, 0.237834
39.882, 0.237834
39.883, 0.237834
39.884, 0.237834
39.885, 0.237834
39.886, 0.237834
39.887, 0.237834
39.888, 0.237834
39.889, 0.237834
39.89, 0.237834
39.891, 0.237834
39.892, 0.237834
39.893, 0.237834
39.894, 0.237834
39.895, 0.237834
39.896, 0.237834
39.897, 0.237834
39.898, 0.237834
39.899, 0.237834
39.9, 0.237834
39.901, 0.237834
39.902, 0.237834
39.903, 0.237834
39.904, 0.237834
39.905, 0.237834
39.906, 0.237834
39.907, 0.237834
39.908, 0.237834
39.909, 0.237834
39.91, 0.237834
39.911, 0.237834
