sim_time, tortoise/coxa_hinge1?0/position
39.777, 0.00548222
39.778, 0.00548196
39.779, 0.00548171
39.78, 0.00548145
39.781, 0.0054812
39.782, 0.00548094
39.783, 0.00548069
39.784, 0.00548043
39.785, 0.00548018
39.786, 0.00547992
39.787, 0.00547967
39.788, 0.00547941
39.789, 0.00547915
39.79, 0.0054789
39.791, 0.00547864
39.792, 0.00547838
39.793, 0.00547813
39.794, 0.00547787
39.795, 0.00547761
39.796, 0.00547736
39.797, 0.0054771
39.798, 0.00547684
39.799, 0.00547658
39.8, 0.00547633
39.801, 0.00547607
39.802, 0.00547581
39.803, 0.00547555
39.804, 0.00547529
39.805, 0.00547504
39.806, 0.00547478
39.807, 0.00547452
39.808, 0.00547426
39.809, 0.005474
39.81, 0.00547374
39.811, 0.00547348
39.812, 0.00547322
39.813, 0.00547296
39.814, 0.0054727
39.815, 0.00547244
39.816, 0.00547218
39.817, 0.00547192
39.818, 0.00547166
39.819, 0.0054714
39.82, 0.00547114
39.821, 0.00547088
39.822, 0.00547062
39.823, 0.00547036
39.824, 0.0054701
39.825, 0.00546984
39.826, 0.00546958
39.827, 0.00546931
39.828, 0.00546905
39.829, 0.00546879
39.83, 0.00546853
39.831, 0.00546827
39.832, 0.005468
39.833, 0.00546774
39.834, 0.00546748
39.835, 0.00546722
39.836, 0.00546695
39.837, 0.00546669
39.838, 0.00546643
39.839, 0.00546616
39.84, 0.0054659
39.841, 0.00546564
39.842, 0.00546537
39.843, 0.00546511
39.844, 0.00546485
39.845, 0.00546458
39.846, 0.00546432
39.847, 0.00546405
39.848, 0.00546379
39.849, 0.00546352
39.85, 0.00546326
39.851, 0.00546299
39.852, 0.00546273
39.853, 0.00546246
39.854, 0.0054622
39.855, 0.00546193
39.856, 0.00546167
39.857, 0.0054614
39.858, 0.00546113
39.859, 0.00546087
39.86, 0.0054606
39.861, 0.00546034
39.862, 0.00546007
39.863, 0.0054598
39.864, 0.00545954
39.865, 0.00545927
39.866, 0.005459
39.867, 0.00545873
39.868, 0.00545847
39.869, 0.0054582
39.87, 0.00545793
39.871, 0.00545766
39.872, 0.0054574
39.873, 0.00545713
39.874, 0.00545686
39.875, 0.00545659
39.876, 0.00545632
39.877, 0.00545605
39.878, 0.00545579
39.879, 0.00545552
39.88, 0.00545525
39.881, 0.00545498
39.882, 0.00545471
39.883, 0.00545444
39.884, 0.00545417
39.885, 0.0054539
39.886, 0.00545363
39.887, 0.00545336
39.888, 0.00545309
39.889, 0.00545282
39.89, 0.00545255
39.891, 0.00545228
39.892, 0.00545201
39.893, 0.00545174
39.894, 0.00545147
39.895, 0.0054512
39.896, 0.00545093
39.897, 0.00545065
39.898, 0.00545038
39.899, 0.00545011
39.9, 0.00544984
39.901, 0.00544957
39.902, 0.0054493
39.903, 0.00544902
39.904, 0.00544875
39.905, 0.00544848
39.906, 0.00544821
39.907, 0.00544793
39.908, 0.00544766
39.909, 0.00544739
39.91, 0.00544712
