sim_time, tortoise/coxa_hinge0?0/position
39.777, -0.00757077
39.778, -0.00756991
39.779, -0.00756906
39.78, -0.0075682
39.781, -0.00756735
39.782, -0.00756649
39.783, -0.00756564
39.784, -0.00756479
39.785, -0.00756393
39.786, -0.00756308
39.787, -0.00756222
39.788, -0.00756137
39.789, -0.00756051
39.79, -0.00755966
39.791, -0.00755881
39.792, -0.00755795
39.793, -0.0075571
39.794, -0.00755625
39.795, -0.00755539
39.796, -0.00755454
39.797, -0.00755369
39.798, -0.00755283
39.799, -0.00755198
39.8, -0.00755113
39.801, -0.00755027
39.802, -0.00754942
39.803, -0.00754857
39.804, -0.00754771
39.805, -0.00754686
39.806, -0.00754601
39.807, -0.00754516
39.808, -0.0075443
39.809, -0.00754345
39.81, -0.0075426
39.811, -0.00754175
39.812, -0.00754089
39.813, -0.00754004
39.814, -0.00753919
39.815, -0.00753834
39.816, -0.00753749
39.817, -0.00753663
39.818, -0.00753578
39.819, -0.00753493
39.82, -0.00753408
39.821, -0.00753323
39.822, -0.00753238
39.823, -0.00753152
39.824, -0.00753067
39.825, -0.00752982
39.826, -0.00752897
39.827, -0.00752812
39.828, -0.00752727
39.829, -0.00752642
39.83, -0.00752557
39.831, -0.00752472
39.832, -0.00752387
39.833, -0.00752302
39.834, -0.00752216
39.835, -0.00752131
39.836, -0.00752046
39.837, -0.00751961
39.838, -0.00751876
39.839, -0.00751791
39.84, -0.00751706
39.841, -0.00751621
39.842, -0.00751536
39.843, -0.00751451
39.844, -0.00751366
39.845, -0.00751281
39.846, -0.00751196
39.847, -0.00751112
39.848, -0.00751027
39.849, -0.00750942
39.85, -0.00750857
39.851, -0.00750772
39.852, -0.00750687
39.853, -0.00750602
39.854, -0.00750517
39.855, -0.00750432
39.856, -0.00750347
39.857, -0.00750262
39.858, -0.00750178
39.859, -0.00750093
39.86, -0.00750008
39.861, -0.00749923
39.862, -0.00749838
39.863, -0.00749753
39.864, -0.00749668
39.865, -0.00749584
39.866, -0.00749499
39.867, -0.00749414
39.868, -0.00749329
39.869, -0.00749244
39.87, -0.0074916
39.871, -0.00749075
39.872, -0.0074899
39.873, -0.00748905
39.874, -0.00748821
39.875, -0.00748736
39.876, -0.00748651
39.877, -0.00748566
39.878, -0.00748482
39.879, -0.00748397
39.88, -0.00748312
39.881, -0.00748228
39.882, -0.00748143
39.883, -0.00748058
39.884, -0.00747973
39.885, -0.00747889
39.886, -0.00747804
39.887, -0.00747719
39.888, -0.00747635
39.889, -0.0074755
39.89, -0.00747465
39.891, -0.00747381
39.892, -0.00747296
39.893, -0.00747212
39.894, -0.00747127
39.895, -0.00747042
39.896, -0.00746958
39.897, -0.00746873
39.898, -0.00746789
39.899, -0.00746704
39.9, -0.00746619
39.901, -0.00746535
39.902, -0.0074645
39.903, -0.00746366
39.904, -0.00746281
39.905, -0.00746197
39.906, -0.00746112
39.907, -0.00746028
39.908, -0.00745943
39.909, -0.00745859
39.91, -0.00745774
39.911, -0.0074569
39.912, -0.00745605
39.913, -0.00745521
39.914, -0.00745436
39.915, -0.00745352
39.916, -0.00745267
39.917, -0.00745183
39.918, -0.00745098
39.919, -0.00745014
39.92, -0.0074493
39.921, -0.00744845
39.922, -0.00744761
39.923, -0.00744676
39.924, -0.00744592
39.925, -0.00744508
39.926, -0.00744423
39.927, -0.00744339
39.928, -0.00744254
39.929, -0.0074417
39.93, -0.00744086
39.931, -0.00744001
39.932, -0.00743917
39.933, -0.00743833
39.934, -0.00743748
39.935, -0.00743664
39.936, -0.0074358
39.937, -0.00743495
39.938, -0.00743411
39.939, -0.00743327
39.94, -0.00743243
39.941, -0.00743158
39.942, -0.00743074
39.943, -0.0074299
39.944, -0.00742906
39.945, -0.00742821
39.946, -0.00742737
39.947, -0.00742653
39.948, -0.00742569
39.949, -0.00742484
39.95, -0.007424
39.951, -0.00742316
39.952, -0.00742232
39.953, -0.00742148
39.954, -0.00742063
39.955, -0.00741979
39.956, -0.00741895
39.957, -0.00741811
39.958, -0.00741727
39.959, -0.00741643
39.96, -0.00741558
39.961, -0.00741474
39.962, -0.0074139
39.963, -0.00741306
39.964, -0.00741222
39.965, -0.00741138
39.966, -0.00741054
39.967, -0.0074097
39.968, -0.00740885
39.969, -0.00740801
39.97, -0.00740717
39.971, -0.00740633
39.972, -0.00740549
39.973, -0.00740465
39.974, -0.00740381
39.975, -0.00740297
39.976, -0.00740213
39.977, -0.00740129
39.978, -0.00740045
39.979, -0.00739961
39.98, -0.00739877
39.981, -0.00739793
39.982, -0.00739709
39.983, -0.00739625
39.984, -0.00739541
39.985, -0.00739457
39.986, -0.00739373
39.987, -0.00739289
39.988, -0.00739205
39.989, -0.00739121
39.99, -0.00739037
39.991, -0.00738953
39.992, -0.00738869
39.993, -0.00738786
39.994, -0.00738702
39.995, -0.00738618
39.996, -0.00738534
39.997, -0.0073845
39.998, -0.00738366
39.999, -0.00738282
40, -0.00738198
40.001, -0.00738114
40.002, -0.00738031
40.003, -0.00737947
40.004, -0.00737863
40.005, -0.00737779
40.006, -0.00737695
40.007, -0.00737611
40.008, -0.00737528
40.009, -0.00737444
40.01, -0.0073736
40.011, -0.00737276
40.012, -0.00737192
40.013, -0.00737109
40.014, -0.00737025
40.015, -0.00736941
40.016, -0.00736857
40.017, -0.00736774
40.018, -0.0073669
40.019, -0.00736606
40.02, -0.00736522
40.021, -0.00736439
40.022, -0.00736355
40.023, -0.00736271
40.024, -0.00736187
40.025, -0.00736104
40.026, -0.0073602
40.027, -0.00735936
40.028, -0.00735853
40.029, -0.00735769
40.03, -0.00735685
40.031, -0.00735602
40.032, -0.00735518
40.033, -0.00735434
40.034, -0.00735351
40.035, -0.00735267
40.036, -0.00735184
40.037, -0.007351
40.038, -0.00735016
40.039, -0.00734933
40.04, -0.00734849
40.041, -0.00734766
40.042, -0.00734682
40.043, -0.00734598
40.044, -0.00734515
40.045, -0.00734431
40.046, -0.00734348
